"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Learning Bipedal Robot Locomotion from Human Movement","M. Taylor; S. Bashkirov; J. F. Rico; I. Toriyama; N. Miyada; H. Yanagisawa; K. Ishizuka",Sony Interactive Entertainment; Sony Interactive Entertainment; Sony Interactive Entertainment; Sony Interactive Entertainment; Sony Interactive Entertainment; Sony Interactive Entertainment; Sony Interactive Entertainment,2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2797","2803","Teaching an anthropomorphic robot from human example offers the opportunity to impart humanlike qualities on its movement. In this work we present a reinforcement learning based method for teaching a real world bipedal robot to perform movements directly from human motion capture data. Our method seamlessly transitions from training in a simulation environment to executing on a physical robot without requiring any real world training iterations or offline steps. To overcome the disparity in joint configurations between the robot and the motion capture actor, our method incorporates motion re-targeting into the training process. Domain randomization techniques are used to compensate for the differences between the simulated and physical systems. We demonstrate our method on an internally developed humanoid robot with movements ranging from a dynamic walk cycle to complex balancing and waving. Our controller preserves the style imparted by the motion capture data and exhibits graceful failure modes resulting in safe operation for the robot. This work was performed for research purposes only.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561591","","Training;Automation;Conferences;Dynamics;Humanoid robots;Reinforcement learning;Control systems","","28","","24","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Learning Task Space Actions for Bipedal Locomotion","H. Duan; J. Dao; K. Green; T. Apgar; A. Fern; J. Hurst","Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, Oregon, USA; Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, Oregon, USA; Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, Oregon, USA; Agility Robotics, Albany, Oregon, USA; Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, Oregon, USA; Collaborative Robotics and Intelligent Systems Institute, Oregon State University, Corvallis, Oregon, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","1276","1282","Recent work has demonstrated the success of reinforcement learning (RL) for training bipedal locomotion policies for real robots. This prior work, however, has focused on learning joint-coordination controllers based on an objective of following joint trajectories produced by already available controllers. As such, it is difficult to train these approaches to achieve higher-level goals of legged locomotion, such as simply specifying the desired end-effector foot movement or ground reaction forces. In this work, we propose an approach for integrating knowledge of the robot system into RL to allow for learning at the level of task space actions in terms of feet setpoints. In particular, we integrate learning a task space policy with a model-based inverse dynamics controller, which translates task space actions into joint-level controls. With this natural action space for learning locomotion, the approach is more sample efficient and produces desired task space dynamics compared to learning purely joint space actions. We demonstrate the approach in simulation and also show that the learned policies are able to transfer to the real bipedal robot Cassie. This result encourages further research towards incorporating bipedal control techniques into the structure of the learning process to enable dynamic behaviors.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561705","","Training;Robot kinematics;Reinforcement learning;Aerospace electronics;Trajectory;Space exploration;Steady-state","","44","","20","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Reinforcement Learning for Robust Parameterized Locomotion Control of Bipedal Robots","Z. Li; X. Cheng; X. B. Peng; P. Abbeel; S. Levine; G. Berseth; K. Sreenath","University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA; University of California, Berkeley, CA, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2811","2817","Developing robust walking controllers for bipedal robots is a challenging endeavor. Traditional model-based locomotion controllers require simplifying assumptions and careful modelling; any small errors can result in unstable control. To address these challenges for bipedal locomotion, we present a model-free reinforcement learning framework for training robust locomotion policies in simulation, which can then be transferred to a real bipedal Cassie robot. To facilitate sim-to-real transfer, domain randomization is used to encourage the policies to learn behaviors that are robust across variations in system dynamics. The learned policies enable Cassie to perform a set of diverse and dynamic behaviors, while also being more robust than traditional controllers and prior learning-based methods that use residual control. We demonstrate this on versatile walking behaviors such as tracking a target walking velocity, walking height, and turning yaw. (Video1)","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560769","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560769","","Legged locomotion;Training;Learning systems;Target tracking;Automation;System dynamics;Conferences","","202","","39","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"End-to-end grasping policies for human-in-the-loop robots via deep reinforcement learning","M. Sharif; D. Erdogmus; C. Amato; T. Padir","Electrical and Computer Engineering Department, Northeastern University, Boston, MA, USA; Electrical and Computer Engineering Department, Northeastern University, Boston, MA, USA; Khoury College of Computer Sciences, Northeastern University, Boston, MA, USA; Electrical and Computer Engineering Department, Northeastern University, Boston, MA, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2768","2774","State-of-the-art human-in-the-loop robot grasping is hugely suffered by Electromyography (EMG) inference robustness issues. As a workaround, researchers have been looking into integrating EMG with other signals, often in an ad hoc manner. In this paper, we are presenting a method for end-to-end training of a policy for human-in-the-loop robot grasping on real reaching trajectories. For this purpose we use Reinforcement Learning (RL) and Imitation Learning (IL) in DEXTRON (DEXTerity enviRONment), a stochastic simulation environment with real human trajectories that are augmented and selected using a Monte Carlo (MC) simulation method. We also offer a success model which once trained on the expert policy data and the RL policy roll-out transitions, can provide transparency to how the deep policy works and when it is probably going to fail.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561937","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561937","","Training;Monte Carlo methods;Stochastic processes;Grasping;Reinforcement learning;Electromyography;Robustness","","4","","40","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Situational Confidence Assistance for Lifelong Shared Autonomy","M. Zurek; A. Bobu; D. S. Brown; A. D. Dragan","EECS, UC Berkeley; EECS, UC Berkeley; EECS, UC Berkeley; EECS, UC Berkeley",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2783","2789","Shared autonomy enables robots to infer user intent and assist in accomplishing it. But when the user wants to do a new task that the robot does not know about, shared autonomy will hinder their performance by attempting to assist them with something that is not their intent. Our key idea is that the robot can detect when its repertoire of intents is insufficient to explain the user's input, and give them back control. This then enables the robot to observe unhindered task execution, learn the new intent behind it, and add it to this repertoire. We demonstrate with both a case study and a user study that our proposed method maintains good performance when the human's intent is in the robot's repertoire, outperforms prior shared autonomy approaches when it isn't, and successfully learns new skills, enabling efficient lifelong learning for confidence-based shared autonomy.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561839","","COVID-19;Automation;Conferences;Manipulators;Noise measurement;Task analysis;Robots","","24","","28","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Recognizing Orientation Slip in Human Demonstrations","M. Hagenow; B. Zhang; B. Mutlu; M. Zinn; M. Gleicher","Department of Mechanical Engineering, University of Wisconsin–Madison, Madison, USA; Department of Mechanical Engineering, University of Wisconsin–Madison, Madison, USA; Department of Computer Sciences, University of Wisconsin–Madison, Madison, USA; Department of Mechanical Engineering, University of Wisconsin–Madison, Madison, USA; Department of Computer Sciences, University of Wisconsin–Madison, Madison, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2790","2797","Manipulations of a constrained object often use a non-rigid grasp that allows the object to rotate relative to the end effector. This orientation slip strategy is often present in natural human demonstrations, yet it is generally overlooked in methods to identify constraints from such demonstrations. In this paper, we present a method to model and recognize prehensile orientation slip in human demonstrations of constrained interactions. Using only observations of an end effector, we can detect the type of constraint, parameters of the constraint, and orientation slip properties. Our method uses a novel hierarchical model selection method that is informed by multiple origins of physics-based evidence. A study with eight participants shows that orientation slip occurs in natural demonstrations and confirms that it can be detected by our method.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561856","University of Wisconsin-Madison; Wisconsin Alumni Research Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561856","","Automation;Conferences;End effectors","","","","24","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"A Safe Hierarchical Planning Framework for Complex Driving Scenarios based on Reinforcement Learning","J. Li; L. Sun; J. Chen; M. Tomizuka; W. Zhan","Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA; Department of Mechanical Engineering, University of California, Berkeley, CA, USA",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2660","2666","Autonomous vehicles need to handle various traffic conditions and make safe and efficient decisions and maneuvers. However, on the one hand, a single optimization/sampling-based motion planner cannot efficiently generate safe trajectories in real time, particularly when there are many interactive vehicles near by. On the other hand, end-to-end learning methods cannot assure the safety of the outcomes. To address this challenge, we propose a hierarchical behavior planning framework with a set of low-level safe controllers and a high-level reinforcement learning algorithm (H-CtRL) as a coordinator for the low-level controllers. Safety is guaranteed by the low-level optimization/sampling-based controllers, while the high-level reinforcement learning algorithm makes H-CtRL an adaptive and efficient behavior planner. To train and test our proposed algorithm, we built a simulator that can reproduce traffic scenes using real-world datasets. The proposed HCtRL is proved to be effective in various realistic simulation scenarios, with satisfying performance in terms of both safety and efficiency.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561195","","Learning systems;Adaptation models;Automation;Conferences;Reinforcement learning;Real-time systems;Safety","","39","","27","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Behavior Planning at Urban Intersections through Hierarchical Reinforcement Learning","Z. Qiao; J. Schneider; J. M. Dolan","Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, USA; The Robotics Institute, Carnegie Mellon University; The Robotics Institute, Carnegie Mellon University",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2667","2673","For autonomous vehicles, effective behavior planning is crucial to ensure safety of the ego car. In many urban scenarios, it is hard to create sufficiently general heuristic rules, especially for challenging scenarios that some new human drivers find difficult. In this work, we propose a behavior planning structure based on reinforcement learning (RL) which is capable of performing autonomous vehicle behavior planning with a hierarchical structure in simulated urban environments. Application of the hierarchical structure [1] allows the various layers of the behavior planning system to be satisfied. Our algorithms can perform better than heuristic-rule-based methods for elective decisions such as when to turn left between vehicles approaching from the opposite direction or possible lane-change when approaching an intersection due to lane blockage or delay in front of the ego car. Such behavior is hard to evaluate as correct or incorrect, but some aggressive expert human drivers handle such scenarios effectively and quickly. On the other hand, compared to traditional RL methods, our algorithm is more sample-efficient, due to the use of a hybrid reward mechanism and heuristic exploration during the training process. The results also show that the proposed method converges to an optimal policy faster than traditional RL methods.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561095","","Training;Visualization;Heuristic algorithms;Urban areas;Reinforcement learning;Planning;Safety","","25","","28","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"No-frills Dynamic Planning using Static Planners","M. Levy; V. Ayyagari; A. Shrivastava","University of Maryland, College Park; University of Maryland, College Park; University of Maryland, College Park",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2005","2011","In this paper, we address the task of interacting with dynamic environments where the changes in the environment are independent of the agent. We study this through the context of trapping a moving ball with a UR5 robotic arm. Our key contribution is an approach to utilize a static planner for dynamic tasks using a Dynamic Planning add-on; that is, if we can successfully solve a task with a static target, then our approach can solve the same task when the target is moving. Our approach has three key components: an off-the-shelf static planner, a trajectory forecasting network, and a network to predict robot’s estimated time of arrival at any location. We demonstrate the generalization of our approach across environments. More information and videos at https://mlevy2525.github.io/DynamicAddOn/.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560762","","Automation;Conferences;Manipulators;Planning;Trajectory;Synchronization;Noise measurement","","","","24","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Learning Agile Locomotion Skills with a Mentor","A. Iscen; G. Yu; A. Escontrela; D. Jain; J. Tan; K. Caluwaerts",Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google,2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2019","2025","Developing agile behaviors for legged robots re-mains a challenging problem. While deep reinforcement learning is a promising approach, learning truly agile behaviors typically requires tedious reward shaping and careful curriculum design. We formulate agile locomotion as a multi-stage learning problem in which a mentor guides the agent throughout the training. The mentor is optimized to place a checkpoint to guide the movement of the robot’s center of mass while the student (i.e. the robot) learns to reach these checkpoints. Once the student can solve the task, we teach the student to perform the task without the mentor. We evaluate our proposed learning system with a simulated quadruped robot on a course consisting of randomly generated gaps and hurdles. Our method significantly outperforms a single-stage RL baseline without a mentor, and the quadruped robot can agilely run and jump across gaps and obstacles. Finally, we present a detailed analysis of the learned behaviors’ feasibility and efficiency.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561567","","Legged locomotion;Training;Learning systems;Power demand;Automation;Simulation;Conferences","","13","","32","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Automating Behavior Selection for Affective Telepresence Robot","Y. Vasylkiv; Z. Ma; G. Li; E. Sandry; H. Brock; K. Nakamura; I. Pourang; R. Gomez","University of Manitoba; Ocean University of China; Ocean University of China; Curtin University; Honda Research Institute Japan Co., Ltd.; Honda Research Institute Japan Co., Ltd.; University of Manitoba; Honda Research Institute Japan Co., Ltd.",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","2026","2032","The tabletop robot Haru, used for affective telepresence research, enables a teleoperator to communicate affects from a distance. The robot’s expressiveness offers myriad ways of communicating affects through the execution of emotive routines. The teleoperator reacts to input modalities such as the user’s facial expression, gestures and speech-based intent as perceived by the robot’s perception system. However, due to the sheer number of routines to select from, the task of choosing the appropriate or the most preferred routine is becoming cumbersome. In this paper, we propose a human-in-the-loop reinforcement learning mechanism in which an agent learns the teleoperator’s selection preference as a function of the input modalities and aids the routine selection process by narrowing it to n-best optimal choices. Our experimental results show that with only a few number of interactions from the teleoperator, the system can learn to recommend optimal routine behaviors for all perceived modalities, which greatly reduces the workload of the teleoperator.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560755","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560755","","Learning systems;Teleoperators;Telepresence;Automation;Conferences;Reinforcement learning;Task analysis","","9","","28","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Robot Navigation in Constrained Pedestrian Environments using Reinforcement Learning","C. Pérez-D’Arpino; C. Liu; P. Goebel; R. Martín-Martín; S. Savarese","Department of Computer Science, Stanford University; Department of Computer Science, Stanford University; Department of Computer Science, Stanford University; Department of Computer Science, Stanford University; Department of Computer Science, Stanford University",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","1140","1146","Navigating fluently around pedestrians is a necessary capability for mobile robots deployed in human environments, such as buildings and homes. While research on social navigation has focused mainly on the scalability with the number of pedestrians in open spaces, typical indoor environments present the additional challenge of constrained spaces such as corridors and doorways that limit maneuverability and influence patterns of pedestrian interaction. We present an approach based on reinforcement learning (RL) to learn policies capable of dynamic adaptation to the presence of moving pedestrians while navigating between desired locations in constrained environments. The policy network receives guidance from a motion planner that provides waypoints to follow a globally planned trajectory, whereas RL handles the local interactions. We explore a compositional principle for multi-layout training and find that policies trained in a small set of geometrically simple layouts successfully generalize to more complex unseen layouts that exhibit composition of the structural elements available during training. Going beyond walls-world like domains, we show transfer of the learned policy to unseen 3D reconstructions of two real environments. These results support the applicability of the compositional principle to navigation in real-world buildings and indicate promising usage of multi-agent simulation within reconstructed environments for tasks that involve interaction. https://ai.stanford.edu/∼cdarpino/socialnavconstrained/","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9560893","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9560893","","Training;Solid modeling;Three-dimensional displays;Navigation;Scalability;Layout;Buildings","","71","","37","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"DIMSAN: Fast Exploration with the Synergy between Density-based Intrinsic Motivation and Self-adaptive Action Noise","J. Li; B. Li; T. Lu; N. Lu; Y. Cai; S. Wang","School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; Research and Development Department, China Academy of Launch Vehicle Technology, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","6422","6428","Exploration in environments with sparse rewards remains a challenging problem in Deep Reinforcement Learning (DRL). For the off-policy method, it usually needs a large number of training samples. With the growing dimensions of state and action space, this method becomes more and more sample-inefficient. In this paper, we propose a novel fast exploration method for off-policy reinforcement learning, called Density-based Intrinsic Motivation and Self-adaptive Action Noise (DIMSAN). Our main contribution is twofold: (1) We propose a Density-based Intrinsic Motivation (DIM) method. It introduces a new intrinsic-reward generation mechanism based on samples’ density estimation during experience replay and encourages the agent to seek novel and unfamiliar states. (2) We propose a Self-adaptive Action Noise (SAN) to deal with the exploration-exploitation tradeoffs, which could automatically change the exploration step through adding adaptive action space noise. The synergy between DIM and SAN could guide the agent to search the state and action space with high efficiency. We evaluate our method on the benchmark manipulation tasks and the designed challenging ones. Empirical results show that our method outperforms the existing methods in terms of convergence speed and sample efficiency, especially in challenging tasks.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561740","Chinese Academy of Sciences; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561740","","Training;Automation;Conferences;Estimation;Reinforcement learning;Benchmark testing;Task analysis","","1","","53","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Hierarchical Learning from Demonstrations for Long-Horizon Tasks","B. Li; J. Li; T. Lu; Y. Cai; S. Wang","Research and Development Department, China Academy of Launch Vehicle Technology, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","4545","4551","Although reinforcement learning (RL) has achieved great success in robotic manipulation skills learning, it is still challenging for long-horizon tasks. Combining RL with demonstrations is an effective solution. In this paper, we propose a novel hierarchical learning from demonstrations method for long-horizon tasks, which leverages (i) object-centered segmentation of demonstrations to automatically segment the teaching trajectories into episodes. (ii) a bi-level hierarchical imitation learning method with a parallel training mechanism to train the two-level policies simultaneously. Experimental results on three challenging long-horizon tasks with sparse rewards show that our proposed method significantly outperforms state-of-art approaches in terms of both sample-efficiency and success rate. Moreover, our method is the only one which achieves satisfactory performance in tasks of multi-object stack and multi-object push&stack.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561408","Chinese Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561408","","Deep learning;Training;Learning systems;Automation;Conferences;Reinforcement learning;Trajectory","","12","","41","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Pylot: A Modular Platform for Exploring Latency-Accuracy Tradeoffs in Autonomous Vehicles","I. Gog; S. Kalra; P. Schafhalter; M. A. Wright; J. E. Gonzalez; I. Stoica",UC Berkeley; UC Berkeley; UC Berkeley; UC Berkeley; UC Berkeley; UC Berkeley,2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","8806","8813","We present Pylot, a platform for autonomous vehicle (AV) research and development, built with the goal to allow researchers to study the effects of the latency and accuracy of their models and algorithms on the end-to-end driving behavior of an AV. This is achieved through a modular structure enabled by our high-performance dataflow system that represents AV software pipeline components (object detectors, motion planners, etc.) as a dataflow graph of operators which communicate on data streams using timestamped messages. Pylot readily interfaces with popular AV simulators like CARLA, and is easily deployable to real-world vehicles with minimal code changes.To reduce the burden of developing an entire pipeline for evaluating a single component, Pylot provides several state-of-the-art reference implementations for the various components of an AV pipeline. Using these reference implementations, a Pylot-based AV pipeline is able to drive a real vehicle, and attains a high score on the CARLA Autonomous Driving Challenge. We also present several case studies enabled by Pylot, including evidence of a need for context-dependent components, and per-component time allocation. Pylot is open source, with the code available at https://github.com/erdos-project/pylot.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561747","","Codes;Runtime;Pipelines;Software algorithms;Reinforcement learning;Detectors;Resource management","","68","","66","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Decentralized Circle Formation Control for Fish-like Robots in the Real-world via Reinforcement Learning","T. Zhang; Y. Li; S. Li; Q. Ye; C. Wang; G. Xie","The State Key Laboratory of Turbulence and Complex Systems, Intelligent Biomimetic Design Lab, College of Engineering, Peking University, Beijing, China; The State Key Laboratory of Turbulence and Complex Systems, Intelligent Biomimetic Design Lab, College of Engineering, Peking University, Beijing, China; The State Key Laboratory of Turbulence and Complex Systems, Intelligent Biomimetic Design Lab, College of Engineering, Peking University, Beijing, China; Microsoft Research Asia, Beijing, China; The State Key Laboratory of Turbulence and Complex Systems, Intelligent Biomimetic Design Lab, College of Engineering, Peking University, Beijing, China; The State Key Laboratory of Turbulence and Complex Systems, Intelligent Biomimetic Design Lab, College of Engineering, Peking University, Beijing, China",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","8814","8820","In this paper, the circle formation control problem is addressed for a group of cooperative underactuated fish-like robots involving unknown nonlinear dynamics and disturbances. Based on the reinforcement learning and cognitive consistency theory, we propose a decentralized controller without the knowledge of the dynamics of the fish-like robots. The proposed controller can be transferred from simulation to reality. It is only trained in our established simulation environment, and the trained controller can be deployed to real robots without any manual tuning. Simulation results confirm that the proposed model-free robust formation control method is scalable with respect to the group size of the robots and outperforms other representative RL algorithms. Several experiments in the real world verify the effectiveness of our RL-based approach for circle formation control.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9562019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9562019","","Solid modeling;Automation;Simulation;Conferences;Reinforcement learning;Manuals;Aerospace electronics","","23","","28","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Autonomous Multi-View Navigation via Deep Reinforcement Learning","X. Huang; W. Chen; W. Zhang; R. Song; J. Cheng; Y. Li","School of Control Science and Engineering, Shandong University, China; School of Control Science and Engineering, Shandong University, China; School of Control Science and Engineering, Shandong University, China; School of Control Science and Engineering, Shandong University, China; School of Control Science and Engineering, Shandong University, China; School of Control Science and Engineering, Shandong University, China",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","13798","13804","In this paper, we propose a novel deep reinforcement learning (DRL) system for the autonomous navigation of mobile robots that consists of three modules: map navigation, multi-view perception and multi-branch control. Our DRL system takes as the input a routed map provided by a global planner and three RGB images captured by a multi-camera setup to gather global and local information, respectively. In particular, we present a multi-view perception module based on an attention mechanism to filter out redundant information caused by multi-camera sensing. We also replace raw RGB images with low-dimensional representations via a specifically designed network, which benefits a more robust sim2real transfer learning. Extensive experiments in both simulated and real-world scenarios demonstrate that our system outperforms state-of-the-art approaches.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9561631","Research and Development; National Natural Science Foundation of China; Natural Science Foundation of Shandong Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9561631","","Navigation;Transfer learning;Reinforcement learning;Robot sensing systems;Information filters;Robustness;Path planning","","11","","35","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
"Multi-target Coverage with Connectivity Maintenance using Knowledge-incorporated Policy Framework","S. Wu; Z. Pu; Z. Liu; T. Qiu; J. Yi; T. Zhang","Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China; Institute of Automation, Chinese Academy of Sciences, Beijing, China",2021 IEEE International Conference on Robotics and Automation (ICRA),"18 Oct 2021","2021","","","8772","8778","This paper considers a multi-target coverage problem where a robot team aims to efficiently cover multi-targets while maintaining connectivity in a distributed manner. A novel knowledge-incorporated policy framework is proposed to derive a distributed, efficient, and connectivity guaranteed coverage policy. In particular, a knowledge-guided policy network (KGPnet) is designed, which consists of observation attention representation, interaction attention representation, and knowledge-guided policy learning. Giving credit to the KGPnet, the connectivity guaranteed coverage policy can be applied to different number targets. Moreover, based on the knowledge of the algebraic connectivity and coverage rate, a comprehensive reward is designed to guide the training of the behavior of multi-target coverage with connectivity maintenance. Furthermore, since the policy learned through deep reinforcement learning (DRL) can not guarantee the connectivity of the robot team, a knowledge-nested policy filtering is designed to filter dis-connectivity policies to satisfy the connectivity constraint based on the knowledge model of connectivity maintenance. Various simulations are conducted to verify the effectiveness of the proposed method. Besides, numerous real-world experiments with three-wheel omnidirectional cars and a motion capture system are presented to demonstrate the practicability of the proposed method.","2577-087X","978-1-7281-9077-8","10.1109/ICRA48506.2021.9562017","Research and Development; National Natural Science Foundation of China; Chinese Academy of Sciences; Chinese Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9562017","","Training;Automation;Filtering;Conferences;Reinforcement learning;Maintenance engineering;Automobiles","","12","","20","IEEE","18 Oct 2021","30 May-5 June 2021","30 May-5 June 2021","IEEE","IEEE Conferences"
