"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Reinforcement Learning based Negotiation-aware Motion Planning of Autonomous Vehicles","Z. Wang; Y. Zhuang; Q. Gu; D. Chen; H. Zhang; W. Liu","Noah’s Ark Lab, Huawei Technologies, Beijing, China; Noah’s Ark Lab, Huawei Technologies, Beijing, China; Noah’s Ark Lab, Huawei Technologies, Beijing, China; Noah’s Ark Lab, Huawei Technologies, Beijing, China; Noah’s Ark Lab, Huawei Technologies, Beijing, China; Noah’s Ark Lab, Huawei Technologies, Beijing, China",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4532","4537","For autonomous vehicles integrating onto road-ways with human traffic participants, it requires understanding and adapting to the participants’ intention by responding in predictable ways. This paper proposes a reinforcement learning based negotiation-aware motion planning framework, which adopts RL to adjust the driving style of the planner by dynamically modifying the prediction horizon length of the motion planner in real time adaptively. The framework models the interaction between the autonomous vehicle and other traffic participants as a Markov Decision Process. A temporal sequence of occupancy grid maps are taken as inputs for RL module to embed an implicit intention reasoning. Curriculum learning is employed to enhance the training efficiency and the robustness of the algorithm. We applied our method to narrow lane navigation in both simulation and real world to demonstrate that the proposed method outperforms the common alternative due to its advantage in alleviating the social dilemma problem with proper negotiation skills.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635935","","Training;Adaptation models;Navigation;Reinforcement learning;Robustness;Real-time systems;Planning","","12","","29","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Terrain-Aware Risk-Assessment-Network-Aided Deep Reinforcement Learning for Quadrupedal Locomotion in Tough Terrain","H. Zhang; J. Wang; Z. Wu; Y. Wang; D. Wang","Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4538","4545","When it comes to the control system of quadruped robots, deep reinforcement learning (DRL) is considered to be a promising solution. Despite years of development in this field, difficulties remain in guaranteeing the action stability of DRL-based quadruped robots’ locomotion, especially in tough terrain. In this paper, a terrain-aware teacher-student controller integrating a risk assessment network (RAN) is proposed to alleviate this problem. During the training phase, the RAN can evaluate the risk level of historical observation or current state and further guide the update of the policy, thereby assisting the policy in selecting better actions and avoid risky ones. Furthermore, the real-time elevation map is transmitted to the controller as visual information, so that it can perceive the terrain to produce higher performance locomotion. With the aforementioned configuration, we enable a robot to traverse various challenging terrain in simulation and bound or trot stably in the real environment.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636519","","Legged locomotion;Training;Visualization;Reinforcement learning;Stability analysis;Robustness;Real-time systems","","5","","39","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Hierarchical Terrain-Aware Control for Quadrupedal Locomotion by Combining Deep Reinforcement Learning and Optimal Control","Q. Yao; J. Wang; D. Wang; S. Yang; H. Zhang; Y. Wang; Z. Wu","Shenyang Institute of Automation, and Institutes for Robotics and Intelligent Manufacturing, Chinese Academy of Sciences (CAS), Shenyang, China; University of California Santa Cruz, Santa Cruz, CA, USA; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China; Machine Intelligence Lab (MiLAB), School of Engineering, Westlake University, Hangzhou, China",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4546","4551","Quadruped robots possess advantages on different terrains over other types of mobile robots by virtue of their flexible choices of foothold points. It is crucial to integrate terrain perception with motion planning to exploit the potential of quadruped robots. We propose a novel hierarchical terrain-aware control (HTC) framework, which leverages deep reinforcement learning (DRL) for the high-level planner and optimal control for the low-level controller. In general, traditional control methods yield better stability by using an optimization algorithm. In addition, DRL is able to offer more adaptive behavior. Our approach makes full use of the advantages of these two methods and possesses better adaptability and stability in challenging natural environments. Furthermore, the global height map of the terrain serves as visual information for the DRL, which determines the desired footholds for the robot’s leg swings and body postures. Optimal control calculates the torque of the joints on the standing legs to maintain body balance. Our method is tested on various terrains both simulated and real environments. The experimental results show that HTC can effectively enhance the adaptability of the quadruped robot by coordinating body posture.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636738","Westlake University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636738","","Legged locomotion;Visualization;Torque;Robot kinematics;Optimal control;Reinforcement learning;Stability analysis","","11","","24","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Model-based Constrained Reinforcement Learning using Generalized Control Barrier Function","H. Ma; J. Chen; S. Eben; Z. Lin; Y. Guan; Y. Ren; S. Zheng","School of Vehicle and Mobility, Tsinghua University; Institute for Interdisciplinary Information Sciences, Tsinghua University; School of Vehicle and Mobility, Tsinghua University; School of Vehicle and Mobility, Tsinghua University; School of Vehicle and Mobility, Tsinghua University; School of Vehicle and Mobility, Tsinghua University; School of Vehicle and Mobility, Tsinghua University",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4552","4559","Model information can be used to predict future trajectories, so it has huge potential to avoid dangerous regions when applying reinforcement learning (RL) on real-world tasks, like autonomous driving. However, existing studies mostly use model-free constrained RL, which causes inevitable constraint violations. This paper proposes a model-based feasibility enhancement technique of constrained RL, which enhances the feasibility of policy using generalized control barrier function (GCBF) defined on the distance to constraint boundary. By using the model information, the policy can be optimized safely without violating actual safety constraints, and the sample efficiency is increased. The infeasibility in solving the constrained policy gradient is handled by an adaptive coefficient mechanism. We evaluate the proposed method in both simulations and real vehicle experiments in a complex autonomous driving collision avoidance task. The proposed method achieves up to four times fewer constraint violations and converges 3.36 times faster than baseline constrained RL approaches.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636468","Natural Science Foundation of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636468","","Adaptation models;Uncertainty;Reinforcement learning;Predictive models;Safety;Trajectory;Task analysis","","50","","26","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Learning Human Rewards by Inferring Their Latent Intelligence Levels in Multi-Agent Games: A Theory-of-Mind Approach with Application to Driving Data","R. Tian; M. Tomizuka; L. Sun","University of California, Berkeley; University of California, Berkeley; University of California, Berkeley",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4560","4567","Reward function, as an incentive representation that recognizes humans’ agency and rationalizes humans’ actions, is particularly appealing for modeling human behavior in human-robot interaction. Inverse Reinforcement Learning is an effective way to retrieve reward functions from demonstrations. However, it has always been challenging when applying it to multi-agent settings since the mutual influence between agents has to be appropriately modeled. To tackle this challenge, previous work either exploits equilibrium solution concepts by assuming humans as perfectly rational optimizers with unbounded intelligence or pre-assigns humans’ interaction strategies a priori. In this work, we advocate that humans are bounded rational and have different intelligence levels when reasoning about others’ decision-making process, and such an inherent and latent characteristic should be accounted for in reward learning algorithms. Hence, we exploit such insights from Theory-of-Mind and propose a new multi-agent Inverse Reinforcement Learning framework that reasons about humans’ latent intelligence levels during learning. We validate our approach in both zero-sum and general-sum games with synthetic agents, and illustrate a practical application to learning human drivers’ reward functions from real driving data. We compare our approach with two baseline algorithms. The results show that by reasoning about humans’ latent intelligence levels, the proposed approach has more flexibility and capability to retrieve reward functions that explain humans’ driving behaviors better.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636653","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636653","","Human-robot interaction;Reinforcement learning;Games;Cognition;Game theory;Intelligent robots","","13","","32","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Meta-Learning for Fast Adaptive Locomotion with Uncertainties in Environments and Robot Dynamics","T. Anne; J. Wilkinson; Z. Li","ENS, Rennes, France; School of Informatics, the University of Edinburgh, UK; School of Informatics, the University of Edinburgh, UK",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4568","4575","This work developed meta-learning control policies to achieve fast online adaptation to different changing conditions, which generate diverse and robust locomotion. The proposed method updates the interaction model constantly, samples feasible sequences of actions of estimated state-action trajectories, and then applies the optimal actions to maximize the reward. To achieve online model adaptation, our proposed method learns different latent vectors of each training condition, which is selected online based on newly collected data from the past 10 samples within 0.2s. Our work designs appropriate state space and reward functions, and optimizes feasible actions in an MPC fashion which are sampled directly in the joint space with constraints, hence requiring no prior design or training of specific gaits. We further demonstrated the robot’s capability of detecting unexpected changes during the interaction and adapting the control policy in less than 0.2s. The extensive validation on the SpotMicro robot in a physics simulation shows adaptive and robust locomotion skills under changing ground friction, external pushes, and different robot dynamics including motor failures and the whole leg amputation.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635840","","Legged locomotion;Training;Adaptation models;Uncertainty;Friction;Aerospace electronics;Data models","","17","","30","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Monolithic vs. hybrid controller for multi-objective Sim-to-Real learning","A. Dag; A. Angleraud; W. Yang; N. Strokina; R. S. Pieters; M. Lanz; J. -K. Kämäräinen","Computing Sciences, Tampere University, Finland; Automation Technology and Mechanical Engineering, Tampere University, Finland; Computing Sciences, Tampere University, Finland; Computing Sciences, Tampere University, Finland; Automation Technology and Mechanical Engineering, Tampere University, Finland; Automation Technology and Mechanical Engineering, Tampere University, Finland; Computing Sciences, Tampere University, Finland",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4576","4582","Simulation to real (Sim-to-Real) is an attractive approach to construct controllers for robotic tasks that are easier to simulate than to analytically solve. Working Sim-to-Real solutions have been demonstrated for tasks with a clear single objective such as ""reach the target"". Real world applications, however, often consist of multiple simultaneous objectives such as ""reach the target"" but ""avoid obstacles"". A straightforward solution in the context of reinforcement learning (RL) is to combine multiple objectives into a multi-term reward function and train a single monolithic controller. Recently, a hybrid solution based on pre-trained single objective controllers and a switching rule between them was proposed. In this work, we compare these two approaches in the multi-objective setting of a robot manipulator to reach a target while avoiding an obstacle. Our findings show that the training of a hybrid controller is easier and obtains a better success-failure trade-off than a monolithic controller. The controllers trained in simulator were verified by a real set-up.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636426","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636426","","Training;Analytical models;Switches;Reinforcement learning;Manipulators;Control systems;Task analysis","","","","31","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Centralizing State-Values in Dueling Networks for Multi-Robot Reinforcement Learning Mapless Navigation","E. Marchesini; A. Farinelli","Department of Computer Science, University of Verona, Verona, Italy; Department of Computer Science, University of Verona, Verona, Italy",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4583","4588","We study the problem of multi-robot mapless navigation in the popular Centralized Training and Decentralized Execution (CTDE) paradigm. This problem is challenging when each robot considers its path without explicitly sharing observations with other robots and can lead to non-stationary issues in Deep Reinforcement Learning (DRL). The typical CTDE algorithm factorizes the joint action-value function into individual ones, to favor cooperation and achieve decentralized execution. Such factorization involves constraints (e.g., monotonicity) that limit the emergence of novel behaviors in an individual as each agent is trained starting from a joint action-value. In contrast, we propose a novel architecture for CTDE that uses a centralized state-value network to compute a joint state-value, which is used to inject global state information in the value-based updates of the agents. Consequently, each model computes its gradient update for the weights, considering the overall state of the environment. Our idea follows the insights of Dueling Networks as a separate estimation of the joint state-value has both the advantage of improving sample efficiency, while providing each robot information whether the global state is (or is not) valuable. Experiments in a robotic navigation task with 2 4, and 8 robots, confirm the superior performance of our approach over prior CTDE methods (e.g., VDN, QMIX).","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636349","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636349","","Training;Navigation;Computational modeling;Estimation;Reinforcement learning;Computer architecture;Task analysis","","16","","31","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Learning a Generative Transition Model for Uncertainty-Aware Robotic Manipulation","L. Berscheid; P. Meißner; T. Kröger",Karlsruhe Institute of Technology (KIT); University of Aberdeen; Karlsruhe Institute of Technology (KIT),2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4670","4677","Robot learning of real-world manipulation tasks remains challenging and time consuming, even though actions are often simplified by single-step manipulation primitives. In order to compensate the removed time dependency, we additionally learn an image-to-image transition model that is able to predict a next state including its uncertainty. We apply this approach to bin picking, the task of emptying a bin using grasping as well as pre-grasping manipulation as fast as possible. The transition model is trained with up to 42 000 pairs of real-world images before and after a manipulation action. Our approach enables two important skills: First, for applications with flange-mounted cameras, picks per hours (PPH) can be increased by around 15 % by skipping image measurements. Second, we use the model to plan action sequences ahead of time and optimize time-dependent rewards, e.g. to minimize the number of actions required to empty the bin. We evaluate both improvements with real-robot experiments and achieve over 700 PPH in the YCB Box and Blocks Test.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636623","","Uncertainty;Grasping;Predictive models;Cameras;Robot learning;Task analysis;Intelligent robots","","2","","24","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Occlusion-Aware Search for Object Retrieval in Clutter","W. Bejjani; W. C. Agboh; M. R. Dogar; M. Leonetti","School of Computing, University of Leeds, United Kingdom; School of Computing, University of Leeds, United Kingdom; School of Computing, University of Leeds, United Kingdom; School of Computing, University of Leeds, United Kingdom",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4678","4685","We address the manipulation task of retrieving a target object from a cluttered shelf. When the target object is hidden, the robot must search through the clutter for retrieving it. Solving this task requires reasoning over the likely locations of the target object. It also requires physics reasoning over multi-object interactions and future occlusions. In this work, we present a data-driven hybrid planner for generating occlusion-aware actions in closed-loop. The hybrid planner explores likely locations of the occluded target object as predicted by a learned distribution from the observation stream. The search is guided by a heuristic trained with reinforcement learning to act on observations with occlusions. We evaluate our approach in different simulation and real-world settings (video available on https://youtu.be/dY7YQ3LUVQg). The results validate that our approach can search and retrieve a target object in near real time in the real world while only being trained in simulation.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636230","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636230","","Three-dimensional displays;Reinforcement learning;Streaming media;Search problems;Transformers;Solids;Cognition","","30","","40","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Flocking and Collision Avoidance for a Dynamic Squad of Fixed-Wing UAVs Using Deep Reinforcement Learning","C. Yan; X. Xiang; C. Wang; Z. Lan","College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China; College of Intelligence Science and Technology, National University of Defense Technology, Changsha, China",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4738","4744","Developing the flocking behavior for a dynamic squad of fixed-wing UAVs is still a challenge due to kinematic complexity and environmental uncertainty. In this paper, we deal with the decentralized flocking and collision avoidance problem through deep reinforcement learning (DRL). Specifically, we formulate a decentralized DRL-based decision making framework from the perspective of every follower, where a collision avoidance mechanism is integrated into the flocking controller. Then, we propose a novel reinforcement learning algorithm PS-CACER for training a shared control policy for all the followers. Besides, we design a plug-n-play embedding module based on convolutional neural networks and the attention mechanism. As a result, the variable-length system state can be encoded into a fixed-length embedding vector, which makes the learned DRL policy independent with the number and the order of followers. Finally, numerical simulation results demonstrate the effectiveness of the proposed method, and the learned policies can be directly transferred to semi-physical simulation without any parameter finetuning.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636183","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636183","","Training;Uncertainty;Heuristic algorithms;Reinforcement learning;Kinematics;Numerical simulation;Numerical models","","16","","29","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Learning to Play Soccer From Scratch: Sample-Efficient Emergent Coordination Through Curriculum-Learning and Competition","P. Samtani; F. Leiva; J. Ruiz-del-Solar","Department of Electrical Engineering, Universidad de Chile, Santiago, Chile; Advanced Mining Technology Center (AMTC), Universidad de Chile, Santiago, Chile; Department of Electrical Engineering, Universidad de Chile, Santiago, Chile",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4745","4752","This work proposes a scheme that allows learning complex multi-agent behaviors in a sample efficient manner, applied to 2v2 soccer. The problem is formulated as a Markov game, and solved using deep reinforcement learning. We propose a basic multi-agent extension of TD3 for learning the policy of each player, in a decentralized manner. To ease learning, the task of 2v2 soccer is divided in three stages: 1v0, 1v1 and 2v2. The process of learning in multi-agent stages (1v1 and 2v2) uses agents trained in a previous stage as fixed opponents. In addition, we propose using experience sharing, a method that shares experience from a fixed opponent, trained in a previous stage, for training the agent currently learning, and a form of frame-skipping, to raise performance significantly. Our results show that high quality soccer play can be obtained with our approach in just under 40M interactions. A summarized video of the resulting game play can be found in https://youtu.be/pScrKNqfELE.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636046","","Training;Costs;Games;Reinforcement learning;Markov processes;Task analysis;Intelligent robots","","2","","25","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Hiding Leader’s Identity in Leader-Follower Navigation through Multi-Agent Reinforcement Learning","A. Deka; W. Luo; H. Li; M. Lewis; K. Sycara","Robotics Institute, Carnegie Mellon University, Pittsburgh, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, USA; School of Computing and Information, University of Pittsburgh, Pittsburgh, USA; School of Computing and Information, University of Pittsburgh, Pittsburgh, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, USA",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4769","4776","Leader-follower navigation is a popular class of multi-robot algorithms where a leader robot leads the follower robots in a team. The leader has specialized capabilities or mission critical information (e.g. goal location) that the followers lack, and this makes the leader crucial for the mission’s success. However, this also makes the leader a vulnerability -an external adversary who wishes to sabotage the robot team’s mission can simply harm the leader and the whole robot team’s mission would be compromised. Since robot motion generated by traditional leader-follower navigation algorithms can reveal the identity of the leader, we propose a defense mechanism of hiding the leader’s identity by ensuring the leader moves in a way that behaviorally camouflages it with the followers, making it difficult for an adversary to identify the leader. To achieve this, we combine Multi-Agent Reinforcement Learning, Graph Neural Networks and adversarial training. Our approach enables the multi-robot team to optimize the primary task performance with leader motion similar to follower motion, behaviorally camouflaging it with the followers. Our algorithm outperforms existing work that tries to hide the leader’s identity in a multi-robot team by tuning traditional leader-follower control parameters with Classical Genetic Algorithms. We also evaluated human performance in inferring the leader’s identity and found that humans had lower accuracy when the robot team used our proposed navigation algorithm.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636314","","Training;Robot motion;Navigation;Mission critical systems;Reinforcement learning;Graph neural networks;Task analysis","","7","","18","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Moving Forward in Formation: A Decentralized Hierarchical Learning Approach to Multi-Agent Moving Together","S. Liu; L. Wen; J. Cui; X. Yang; J. Cao; Y. Liu","State Key Laboratory of Industrial Control Technology and Institute of Cyber-Systems and Control, Zhejiang University, Zhejiang, China; State Key Laboratory of Industrial Control Technology and Institute of Cyber-Systems and Control, Zhejiang University, Zhejiang, China; State Key Laboratory of Industrial Control Technology and Institute of Cyber-Systems and Control, Zhejiang University, Zhejiang, China; State Key Laboratory of Industrial Control Technology and Institute of Cyber-Systems and Control, Zhejiang University, Zhejiang, China; State Key Laboratory of Industrial Control Technology and Institute of Cyber-Systems and Control, Zhejiang University, Zhejiang, China; State Key Laboratory of Industrial Control Technology and Institute of Cyber-Systems and Control, Zhejiang University, Zhejiang, China",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4777","4784","Multi-agent path finding in formation has many potential real-world applications like mobile warehouse robotics. However, previous multi-agent path finding (MAPF) methods hardly take formation into consideration. Further-more, they are usually centralized planners and require the whole state of the environment. Other decentralized partially observable approaches to MAPF are reinforcement learning (RL) methods. However, these RL methods encounter difficulties when learning path finding and formation problems at the same time. In this paper, we propose a novel decentralized partially observable RL algorithm that uses a hierarchical structure to decompose the multi-objective task into unrelated ones. It also calculates a theoretical weight that makes each tasks reward has equal influence on the final RL value function. Additionally, we introduce a communication method that helps agents cooperate with each other. Experiments in simulation show that our method outperforms other end-to-end RL methods and our method can naturally scale to large world sizes where centralized planner struggles. We also deploy and validate our method in a real-world scenario.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636224","","Deep learning;Reinforcement learning;Task analysis;Intelligent robots","","6","","42","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"Scalable Reinforcement Learning Policies for Multi-Agent Control","C. D. Hsu; H. Jeong; G. J. Pappas; P. Chaudhari","Department of Electrical & Systems Engineering and the GRASP Laboratory, University of Pennsylvania; Department of Electrical & Systems Engineering and the GRASP Laboratory, University of Pennsylvania; Department of Electrical & Systems Engineering and the GRASP Laboratory, University of Pennsylvania; Department of Electrical & Systems Engineering and the GRASP Laboratory, University of Pennsylvania",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4785","4791","We develop a Multi-Agent Reinforcement Learning (MARL) method to learn scalable control policies for target tracking. Our method can handle an arbitrary number of pursuers and targets; we show results for tasks consisting up to 1000 pursuers tracking 1000 targets. We use a decentralized, partially-observable Markov Decision Process framework to model pursuers as agents receiving partial observations (range and bearing) about targets which move using fixed, unknown policies. An attention mechanism is used to parameterize the value function of the agents; this mechanism allows us to handle an arbitrary number of targets. Entropy-regularized off-policy RL methods are used to train a stochastic policy, and we discuss how it enables a hedging behavior between pursuers that leads to a weak form of cooperation in spite of completely decentralized control execution. We further develop a masking heuristic that allows training on smaller problems with few pursuers-targets and execution on much larger problems. Thorough simulation experiments and comparisons to state of the art algorithms are performed to study the scalability of the approach and robustness of performance to varying numbers of agents and targets.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636344","","Training;Technological innovation;Target tracking;Uncertainty;Scalability;Decentralized control;Reinforcement learning","","24","","41","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"NaturalNets: Simplified Biological Neural Networks for Learning Complex Tasks","D. Zimmermann; B. Jürgens; P. Deubel; A. Koziolek","FZI Research Center for Information Technology, Karlsruhe, Germany; FZI Research Center for Information Technology, Karlsruhe, Germany; FZI Research Center for Information Technology, Karlsruhe, Germany; Institute for Program Structures and Data Organization, Karlsruhe Institute of Technology, Karlsruhe",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4896","4902","We present a new neural network architecture, called NaturalNet, which uses a simplified biological neuron model and consists of a set of nonlinear ordinary differential equations. We model the membrane potential of each neuron by integrating the in-flowing currents, but we do not consider ion channels, nor individual spikes. To keep the membrane potential within a defined value range, we introduce a suitable clipping mechanism. With our approach, we aim to develop agents solving complex tasks by providing a higher biological plausibility than commonly used neural networks for deep learning applications, while also offering low computational complexity to enable fast training. To demonstrate the learning capabilities of NaturalNets, we use the virtual robotic environments of the OpenAI Gym framework, a widely-used toolkit for developing and comparing reinforcement learning algorithms. We compared a variety of different widespread neural network architectures, including long short-term memory (LSTM), gated recurrent units (GRUs), feedforward, and Elman networks. Our experiments show that NaturalNets were able to perform well for all considered virtual robotic control tasks, where we apply the covariance matrix adaptation evolutionary strategy (CMAES) for training.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9636471","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9636471","","Training;Biological system modeling;Neurons;Membrane potentials;Computer architecture;Mathematical models;Convolutional neural networks","","","","18","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
"ORCHID: Optimisation of Robotic Control and Hardware In Design using Reinforcement Learning","L. Jackson; C. Walters; S. Eckersley; P. Senior; S. Hadfield","GU2, University of Surrey; GU2, University of Surrey; Tycho House, GU2, Surrey Satellite Technology Limited; Tycho House, GU2, Surrey Satellite Technology Limited; GU2, University of Surrey",2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"16 Dec 2021","2021","","","4911","4917","The successful performance of any system is dependant on the hardware of the agent, which is typically immutable during RL training. In this work, we present ORCHID (Optimisation of Robotic Control and Hardware In Design) which allows for truly simultaneous optimisation of hardware and control parameters in an RL pipeline. We show that by forming a complex differential path through a trajectory rollout we can leverage a vast amount of information from the system that was previously lost in the ‘black-box’ environment. Combining this with a novel hardware-conditioned critic network minimises variance during training and ensures stable updates are made. This allows for refinements to be made to both the morphology and control parameters simultaneously. The result is an efficient and versatile approach to holistic robot design, that brings the final system nearer to true optimality. We show improvements in performance across 4 different test environments with two different control algorithms - in all experiments the maximum performance achieved with ORCHID is shown to be unattainable using only policy updates with the default design. We also show how re-designing a robot using ORCHID in simulation, transfers to a vast improvement in the performance of a real-world robot.","2153-0866","978-1-6654-1714-3","10.1109/IROS51168.2021.9635865","Engineering and Physical Sciences Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9635865","","Training;Search methods;Robot kinematics;Morphology;Process control;Reinforcement learning;Hardware","","8","","26","IEEE","16 Dec 2021","27 Sept.-1 Oct. 2021","27 Sept.-1 Oct. 2021","IEEE","IEEE Conferences"
