"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Interpretable Trajectory Prediction for Autonomous Vehicles via Counterfactual Responsibility","K. -C. Hsu; K. Leung; Y. Chen; J. F. Fisac; M. Pavone","Princeton University, while this work was carried out at NVIDIA; University of Washington and NVIDIA; NVIDIA; Princeton University; Stanford University and NVIDIA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","5918","5925","The ability to anticipate surrounding agents' behaviors is critical to enable safe and seamless autonomous vehicles (AVs). While phenomenological methods have successfully predicted future trajectories from scene context, these predictions lack interpretability. On the other hand, ontological approaches assume an underlying structure able to describe the interaction dynamics or agents' internal decision processes. Still, they often suffer from poor scalability or cannot reflect diverse human behaviors. This work proposes an interpretability framework for a phenomenological method through responsibility evaluations. We formulate responsibility as a measure of how much an agent takes into account the welfare of other agents through counterfactual reasoning. Additionally, this framework abstracts the computed responsibility sequences into different responsibility levels and grounds these latent levels into reward functions. The proposed responsibility-based interpretability framework is modular and easily integrated into a wide range of prediction models. To demonstrate the utility of the proposed framework in providing added interpretability, we adapt an existing AV prediction model and perform a simulation study on a real-world nuScenes traffic dataset. Experimental results show that we can perform offline ex-post traffic analysis by incorporating the responsibility signal and rendering interpretable but accurate online trajectory predictions.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341712","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341712","","Adaptation models;Computational modeling;Scalability;Predictive models;Rendering (computer graphics);Cognition;Trajectory","","5","","27","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"All Aware Robot Navigation in Human Environments Using Deep Reinforcement Learning","X. Lu; A. Faragasso; A. Yamashita; H. Asama","Department of Precision Engineering, The University of Tokyo, Tokyo, Japan; Department of Precision Engineering, The University of Tokyo, Tokyo, Japan; Department of Human and Engineered Environmental Studies, The University of Tokyo, Chiba, Japan; Department of Precision Engineering, The University of Tokyo, Tokyo, Japan",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","5989","5996","Mobile robots functioning in human environments should behave with a secure and socially-compliant manner. Although many studies have revealed the effectiveness of Deep Reinforcement Learning (DRL) in robot navigation, most of them can only handle the presence of human as independent individuals. Failing to consider groups may lead to the robot getting stuck or behaving rudely, and omitting to separately handle obstacles from pedestrians will cause low efficiency. In this work, we present a novel all-aware neural network that utilizes DRL to process groups, obstacles, and individuals simultaneously. The proposed solution employs a new Group–Robot Interaction (GRI) subnetwork to encode the mutual effects between groups and the robot, and a modified Obstacle–Robot Unilateral interaction (ORU) subnetwork is presented to avoid obstacle collisions caused by sensing noises or motion uncertainties. In addition, the influences of a pedestrian, obstacle, and group on other pedestrians or groups, that indirectly affect the robot, are also integrated into the Human–Robot Interaction (HRI) subnetwork or GRI subnetwork respectively by using map tensors. Finally, the GRI, ORU, and HRI subnetworks are aggregated into a planning subnetwork to train and derive an all-aware robot navigation policy based on DRL. Evaluation results in both real-world and simulation experiments show that the proposed approach outperforms the current cutting-edge methods.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341477","","Deep learning;Pedestrians;Uncertainty;Navigation;Human-robot interaction;Reinforcement learning;Robot sensing systems","","6","","28","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"A Robotic Assistance Personalization Control Approach of Hip Exoskeletons for Gait Symmetry Improvement","Q. Zhang; X. Tu; J. Si; M. D. Lewek; H. Huang","Joint Department of Biomedical Engineering, North Carolina State University and the University of North Carolina at Chapel Hill, Raleigh, NC, USA; Department of Mechanical Engineering, Hubei University of Technology, Wuhan, Hubei, China; Department of Electrical, Computer, and Energy Engineering, Arizona State University, Tempe, AZ, USA; Department of Allied Health Sciences, The University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; Joint Department of Biomedical Engineering, North Carolina State University and the University of North Carolina at Chapel Hill, Raleigh, NC, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6125","6132","Healthy human locomotion functions with good gait symmetry depend on rhythmic coordination of the left and right legs, which can be deteriorated by neurological disorders like stroke and spinal cord injury. Powered exoskeletons are promising devices to improve impaired people's locomotion functions, like gait symmetry. However, given higher uncertainties and the time-varying nature of human-robot interaction, providing personalized robotic assistance from exoskeletons to achieve the best gait symmetry is challenging, especially for people with neurological disorders. In this paper, we propose a hierarchical control framework for a bilateral hip exoskeleton to provide the adaptive optimal hip joint assistance with a control objective of imposing the desired gait symmetry during walking. Three control levels are included in the hierarchical framework, including the high-level control to tune three control parameters based on a policy iteration reinforcement learning approach, the middle-level control to define the desired assistive torque profile based on a delayed output feedback control method, and the low-level control to achieve a good torque trajectory tracking performance. To evaluate the feasibility of the proposed control framework, five healthy young participants are recruited for treadmill walking experiments, where an artificial gait asymmetry is imitated as the hemiparesis post-stroke, and only the ‘paretic’ hip joint is controlled with the proposed framework. The pilot experimental studies demonstrate that the hierarchical control framework for the hip exoskeleton successfully (asymmetry index from 8.8% to − 0.5%) and efficiently (less than 4 minutes) achieved the desired gait symmetry by providing adaptive optimal assistance on the ‘paretic’ hip joint.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341440","National Institute on Disability, Independent Living, and Rehabilitation Research(grant numbers:90ARHF0004,90REGE0017); National Institutes of Health(grant numbers:R21HD098570); National Science Foundation(grant numbers:2211739,2211740,1926998,1808752); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341440","","Legged locomotion;Neurological diseases;Torque;Uncertainty;Trajectory tracking;Robot kinematics;Exoskeletons","","7","","48","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Robust Unmanned Surface Vehicle Navigation with Distributional Reinforcement Learning","X. Lin; J. McConnell; B. Englot","Department of Mechanical Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Mechanical Engineering, Stevens Institute of Technology, Hoboken, NJ, USA; Department of Mechanical Engineering, Stevens Institute of Technology, Hoboken, NJ, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6185","6191","Autonomous navigation of Unmanned Surface Vehicles (USV) in marine environments with current flows is challenging, and few prior works have addressed the sensor-based navigation problem in such environments under no prior knowledge of the current flow and obstacles. We propose a Distributional Reinforcement Learning (RL) based local path planner that learns return distributions which capture the uncertainty of action outcomes, and an adaptive algorithm that automatically tunes the level of sensitivity to the risk in the environment. The proposed planner achieves a more stable learning performance and converges to safer policies than a traditional RL based planner. Computational experiments demonstrate that comparing to a traditional RL based planner and classical local planning methods such as Artificial Potential Fields and the Bug Algorithm, the proposed planner is robust against environmental flows, and is able to plan trajectories that are superior in safety, time and energy consumption.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342389","Office of Naval Research(grant numbers:N00014-20-1-2570,N00014-21-1-2161); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342389","","Training;Energy consumption;Uncertainty;Sensitivity;Navigation;Computer bugs;Reinforcement learning","","30","","44","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"SkiROS2: A Skill-Based Robot Control Platform for ROS","M. Mayr; F. Rovida; V. Krueger","Department of Computer Science, Faculty of Engineering (LTH), Lund University, Lund, Sweden; RiACT ApS, Copenhagen, Denmark; Department of Computer Science, Faculty of Engineering (LTH), Lund University, Lund, Sweden",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6273","6280","The need for autonomous robot systems in both the service and the industrial domain is larger than ever. In the latter, the transition to small batches or even “batch size 1” in production created a need for robot control system architectures that can provide the required flexibility. Such architectures must not only have a sufficient knowledge integration framework. It must also support autonomous mission execution and allow for interchangeability and interoperability between different tasks and robot systems. We introduce SkiROS2, a skill-based robot control platform on top of ROS. SkiROS2 proposes a layered, hybrid control structure for automated task planning, and reactive execution, supported by a knowledge base for reasoning about the world state and entities. The scheduling formulation builds on the extended behavior tree model that merges task-level planning and execution. This allows for a high degree of modularity and a fast reaction to changes in the environment. The skill formulation based on pre-, hold-and post-conditions allows to organize robot programs and to compose diverse skills reaching from perception to low-level control and the incorporation of external tools. We relate SkiROS2 to the field and outline three example use cases that cover task planning, reasoning, multisensory input, integration in a manufacturing execution system and reinforcement learning.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342216","Knut and Alice Wallenberg Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342216","","Robot control;Systems architecture;Tutorials;Reinforcement learning;Production;Organizations;Cognition","","34","","36","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Lyapunov Constrained Safe Reinforcement Learning for Multicopter Visual Servoing","D. Yu; M. Xu; Z. Liu; H. Wang","MoE Key Lab of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; MoE Key Lab of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6419","6424","Traditional methods based on Lyapunov analysis and learning-based approaches such as reinforcement learning (RL) are two powerful tools in visual servo tasks. Traditional methods are interpretable and their stability can be guar-anteed by Lyapunov analysis. However, they tend to have a high dependency on an accurate system dynamic model. RL approaches learn to act based on past experiences and thus have higher adaptability on disturbances and errors. However, the training process is long and its safety or stability is generally hard to guarantee, making real-world training risky. In this paper, we propose a residual RL framework for training a multicopter to finish visual servo tasks under disturbances, guided by the system safety in terms of system Lyapunov function. Such an approach compensates for the lack of disturbance-rejection ability of the traditional method, and optimizes stability explicitly so the RL agent makes safer actions both during the training and in the final policy. A comparison between our approach and the baselines is provided in simulation, and real-world experiments on a multicopter are also carried out to show our effectiveness. We believe that this work moves one step toward achieving RL applications on real-world robotic systems.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341561","","Training;Visualization;System dynamics;Reinforcement learning;Stability analysis;Visual servoing;Safety","","1","","19","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"A Highly Maneuverable Flying Squirrel Drone with Controllable Foldable Wings","J. -G. Kang; D. Lee; S. Han","Department of Convergence IT Engineering, Pohang University of Science and Technology (POSTECH), Pohang, South Korea; Department of Convergence IT Engineering, Pohang University of Science and Technology (POSTECH), Pohang, South Korea; Department of Convergence IT Engineering, Pohang University of Science and Technology (POSTECH), Pohang, South Korea",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6652","6659","Typical drones with multi rotors are generally less maneuverable due to unidirectional thrust, which may be unfavorable to agile flight in very narrow and confined spaces. This paper suggests a new bio-inspired drone that is empowered with high maneuverability in a lightweight and easy-to-carry way. The proposed flying squirrel inspired drone has controllable foldable wings to cover a wider range of flight attitudes and provide more maneuverable flight capability with stable tracking performance. The wings of a drone are fabricated with silicone membranes and sophisticatedly controlled by reinforcement learning based on human-demonstrated data. Specially, such learning based wing control serves to capture even the complex aerodynamics that are often impossible to model mathematically. It is shown through experiment that the proposed flying squirrel drone intentionally induces aerodynamic drag and hence provides the desired additional repulsive force even under saturated mechanical thrust. This work is very meaningful in demonstrating the potential of biomimicry and machine learning for realizing an animal-like agile drone.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341386","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341386","Flying squirrel;quadrotor;drone;biomimetics;reinforcement learning;learning from demonstration","Drag;Biomimetics;Force;Rotors;Reinforcement learning;Aerodynamics;Mathematical models","","5","","23","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Spiking Reinforcement Learning with Memory Ability for Mapless Navigation","B. Yang; M. Yuan; C. Zhang; C. Hong; G. Pan; H. Tang","Research Institute of Intelligent Computing, Zhejiang Lab, Hangzhou, China; Research Institute of Intelligent Computing, Zhejiang Lab, Hangzhou, China; Research Institute of Intelligent Computing, Zhejiang Lab, Hangzhou, China; Research Institute of Intelligent Computing, Zhejiang Lab, Hangzhou, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","1","8","Our study focuses on mapless navigation in robotics, which involves navigating without an established obstacle map of the environment. Spiking Neural Networks (SNNs) have recently been applied to this task using Deep Reinforcement Learning (DRL), but face challenges in dynamic and partially observable environments, as well as inaccuracies in transmitted data. To overcome these issues, we propose a Multi-Critic DDPG with Spiking Memory (MC-DDPGSM) framework. Our approach introduces a spiking Gate Recurrent Unit layer (Spiking-GRU) to provide memory function and evaluates the state-action value with multi-critic networks. The experimental results demonstrate that our method achieves better performance (success rate, navigation distance, navigation time spent, and power consumption) in complex navigation tasks compared to the state-of-the-art approaches. Furthermore, our model can be transferred to unseen environments without the need for fine-tuning.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341738","","Deep learning;Power demand;Navigation;Neural networks;Reinforcement learning;Logic gates;Task analysis","","9","","30","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Human-Aware Navigation in Crowded Environments Using Adaptive Proxemic Area and Group Detection","C. Medina-Sánchez; S. Janzon; M. Zella; J. Capitán; P. J. Marrón","Faculty of Business Administration and Economics, Institute for Computer Science and Business Information Systems (ICB), University of Duisburg-Essen, Essen, Germany; Faculty of Business Administration and Economics, Institute for Computer Science and Business Information Systems (ICB), University of Duisburg-Essen, Essen, Germany; Faculty of Electrical Engineering and Computer Science, University of Applied Sciences Niederrhein, Krefeld, Germany; Department of System Engineering and Automation, University of Seville, Seville, Spain; Faculty of Business Administration and Economics, Institute for Computer Science and Business Information Systems (ICB), University of Duisburg-Essen, Essen, Germany",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6741","6748","Navigation is an essential task for social robots. However, certain rules must be followed to allow them to move without causing distraction or discomfort to people. Considering that the context surrounding robots and persons affects the expected behavior, this work defines a social area around a person that adapts to the real situation. In addition, the social context of a person is extended to identify groups of people, which the robot should take into account while navigating. With this understanding of the surrounding of the robot together with the ability to predict the trajectory of individuals as well as groups, the proposed solution not only effectively addresses collision avoidance while promoting socially acceptable behavior but also outperforms the majority of recent works in terms of accuracy. Furthermore, a dedicated policy is introduced to react to social navigation conflicts. The evaluation performed in a simulated environment shows that the computation of our proposed solution is at least 8 times faster than the best state-of-the-art approach while preserving comparable social conduct. Also, the results of realistic experiments performed using Gazebo and a real robot are reported.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342385","","Costs;Navigation;Social robots;Trajectory;Behavioral sciences;Resource management;Collision avoidance","","2","","29","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Coordination of Bounded Rational Drones Through Informed Prior Policy","D. Pushp; J. Xu; L. Liu","The Luddy School of Informatics, Computing, and Engineering at Indiana University, Bloomington, IN, USA; The Luddy School of Informatics, Computing, and Engineering at Indiana University, Bloomington, IN, USA; The Luddy School of Informatics, Computing, and Engineering at Indiana University, Bloomington, IN, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6779","6786","Biological agents, such as humans and animals, are capable of making decisions out of a very large number of choices in a limited time. They can do so because they use their prior knowledge to find a solution that is not necessarily optimal but good enough for the given task. In this work, we study the motion coordination of multiple drones under the above-mentioned paradigm, Bounded Rationality (BR), to achieve cooperative motion planning tasks. Specifically, we design a prior policy that provides useful goal-directed navigation heuristics in familiar environments and is adaptive in unfamiliar ones via Reinforcement Learning augmented with an environment-dependent exploration noise. Integrating this prior policy in the game-theoretic bounded rationality framework allows agents to quickly make decisions in a group considering other agents' computational constraints. Our investigation assures that agents with a well-informed prior policy increase the efficiency of the collective decision-making capability of the group. We have conducted rigorous experiments in simulation and in the real world to demonstrate that the ability of informed agents to navigate to the goal safely can guide the group to coordinate efficiently under the BR framework.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342006","","Uncertainty;Navigation;Decision making;Reinforcement learning;Robustness;Planning;Task analysis","","1","","28","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"A Minimal Collision Strategy of Synergy Between Pushing and Grasping for Large Clusters of Objects","C. Chen; S. Yan; M. Yuan; C. Tay; D. Choi; Q. Dan Le","Advanced Remanufacturing and Technology Centre (ARTC), Agency for Science, Technology and Research (A*STAR), Singapore, Republic of Singapore; Advanced Remanufacturing and Technology Centre (ARTC), Agency for Science, Technology and Research (A*STAR), Singapore, Republic of Singapore; Advanced Remanufacturing and Technology Centre (ARTC), Agency for Science, Technology and Research (A*STAR), Singapore, Republic of Singapore; Institute of High Performance Computing (IHPC), Agency for Science, Technology and Research (A*STAR), Singapore, Republic of Singapore; Institute of High Performance Computing (IHPC), Agency for Science, Technology and Research (A*STAR), Singapore, Republic of Singapore; Advanced Remanufacturing and Technology Centre (ARTC), Agency for Science, Technology and Research (A*STAR), Singapore, Republic of Singapore",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6817","6822","Grasping and moving objects in a large cluster is a common real scenario. In such scenarios, tens of objects are adjacent to each other, even stacked layer by layer, so that simple grasp would not work due to obstruction. In this paper, we propose a well-designed strategy to use synergy of pushing and grasping to automatically push and grasp objects in a large tightly packed cluster of objects. Our strategy is to detect and grasp isolated graspable objects first before other actions. We then use a smart strategy that pushes objects at the narrowest edge of the clusters. For push action, the robot pushes the edge at the perpendicular direction relative to the cluster, thus improving the performance of isolation and minimizing collisions. We have conducted experiments in both simulation and real-world environments with more than 20 cluttered objects and demonstrated that our solution outperforms existing deep learning based methods, especially in challenging cases, and achieves significantly higher completion rate, grasp success rate, picked rate and efficiency.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341452","A*STAR(grant numbers:C211518004,IHL21_02_NTU); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341452","","Deep learning;Image edge detection;Grasping;Collision avoidance;Intelligent robots","","5","","21","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"MOMA-Force: Visual-Force Imitation for Real-World Mobile Manipulation","T. Yang; Y. Jing; H. Wu; J. Xu; K. Sima; G. Chen; Q. Sima; T. Kong",ByteDance Research; ByteDance Research; ByteDance Research; ByteDance Research; ByteDance Research; ByteDance Research; ByteDance Research; ByteDance Research,2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6847","6852","In this paper, we present a novel method for mobile manipulators to perform multiple contact-rich manipulation tasks. While learning-based methods have the potential to generate actions in an end-to-end manner, they often suffer from insufficient action accuracy and robustness against noise. On the other hand, classical control-based methods can enhance system robustness, but at the cost of extensive parameter tuning. To address these challenges, we present MOMA-Force, a visual-force imitation method that seamlessly combines representation learning for perception, imitation learning for complex motion generation, and admittance whole-body control for system robustness and controllability. MOMA-Force enables a mobile manipulator to learn multiple complex contact-rich tasks with high success rates and small contact forces. In a real household setting, our method outperforms baseline methods in terms of task success rates. Moreover, our method achieves smaller contact forces and smaller force variances compared to baseline methods without force imitation. Overall, we offer a promising approach for efficient and robust mobile manipulation in the real world. Videos and more details can be found on https://visual-force-imitation.github.io.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342371","","Learning systems;Visualization;Force;Manipulators;Robustness;Trajectory;Admittance","","15","","35","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Learning to Open Doors with an Aerial Manipulator","E. Cuniato; I. Geles; W. Zhang; O. Andersson; M. Tognon; R. Siegwart","Autonomous Systems Lab (ASL), ETH Zurich; Autonomous Systems Lab (ASL), ETH Zurich; Autonomous Systems Lab (ASL), ETH Zurich; Autonomous Systems Lab (ASL), ETH Zurich; Univ Rennes, CNRS, Inria, IRISA, Rennes Cedex, France; Autonomous Systems Lab (ASL), ETH Zurich",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","6942","6948","The field of aerial manipulation has seen rapid advances, transitioning from push-and-slide tasks to interaction with articulated objects. The motion trajectory of these complex actions is usually hand-crafted or a result of online optimization methods like Model Predictive Control (MPC) or Model Predictive Path Integral (MPPI) control. However, these methods rely on heuristics or model simplifications to efficiently run on onboard hardware, limiting their robustness, and making them sensitive to disturbances and differences between the real environment and its model. In this work, we propose a Reinforcement Learning (RL) approach to learn reactive motion behaviors for a manipulation task while producing policies that are robust to disturbances and modeling errors. Specifically, we train a policy to perform a door-opening task with an Omnidirectional Micro Aerial Vehicle (OMAV). The policy is trained in a physics simulator and shown in the real world, where it is able to generalize also to door closing tasks never seen in training. We also compare our method against a state-of-the-art MPPI solution in simulation, showing a considerable increase in robustness and speed.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342289","","Training;Optimization methods;Reinforcement learning;Predictive models;Robustness;Trajectory;Task analysis","","10","","29","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Adaptive PD Control Using Deep Reinforcement Learning for Local-Remote Teleoperation with Stochastic Time Delays","L. McCutcheon; S. Fallah","Department of Mechanical Engineering Sciences, CAV-Lab, University of Surrey; Department of Mechanical Engineering Sciences, CAV-Lab, University of Surrey",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","7046","7053","Local-remote systems allow robots to execute complex tasks in hazardous environments such as space and nuclear power stations. However, establishing accurate positional mapping between local and remote devices can be difficult due to time delays that can compromise system performance and stability. Enhancing the synchronicity and stability of localremote systems is vital for enabling robots to interact with environments at greater distances and under highly challenging network conditions, including time delays. We introduce an adaptive control method employing reinforcement learning to tackle the time-delayed control problem. By adjusting controller parameters in real-time, this adaptive controller compensates for stochastic delays and improves synchronicity between local and remote robotic manipulators. To improve the adaptive PD controller's performance, we devise a model-based reinforcement learning approach that effectively incorporates multi-step delays into the learning framework. Utilizing this proposed technique, the local-remote system's performance is stabilized for stochastic communication time-delays of up to 290ms. Our results demonstrate that the suggested model-based reinforcement learning method surpasses the Soft-Actor Critic and augmented state Soft-Actor Critic techniques. Access the code at: https://github.com/CAV-Research-Lab/Predictive-Model-Delay-Correction","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341953","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341953","","Adaptation models;Delay effects;System performance;Computational modeling;Stochastic processes;Reinforcement learning;Stability analysis","","5","","30","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"A Framework for Few-Shot Policy Transfer Through Observation Mapping and Behavior Cloning","Y. Shukla; B. Kesari; S. Goel; R. Wright; J. Sinapov","Department of Computer Science, Tufts University, Medford, Massachusetts, USA; Department of Computer Science, Tufts University, Medford, Massachusetts, USA; Department of Computer Science, Tufts University, Medford, Massachusetts, USA; Georgia Tech Research Institute, Atlanta, Georgia, USA; Department of Computer Science, Tufts University, Medford, Massachusetts, USA",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","7104","7110","Despite recent progress in Reinforcement Learning for robotics applications, many tasks remain prohibitively difficult to solve because of the expensive interaction cost. Transfer learning helps reduce the training time in the target domain by transferring knowledge learned in a source domain. Sim2Real transfer helps transfer knowledge from a simulated robotic domain to a physical target domain. Knowledge transfer reduces the time required to train a task in the physical world, where the cost of interactions is high. However, most existing approaches assume exact correspondence in the task structure and the physical properties of the two domains. This work proposes a framework for Few-Shot Policy Transfer between two domains through Observation Mapping and Behavior Cloning. We use Generative Adversarial Networks (GANs) along with a cycle-consistency loss to map the observations between the source and target domains and later use this learned mapping to clone the successful source task behavior policy to the target domain. We observe successful behavior policy transfer with limited target task interactions and in cases where the source and target task are semantically dissimilar.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10342477","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10342477","","Training;Costs;Transfer learning;Cloning;Reinforcement learning;Generative adversarial networks;Behavioral sciences","","4","","34","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
"Active Visual SLAM Based on Hierarchical Reinforcement Learning","W. Chen; W. Li; A. Yang; Y. Hu","Research Center for Intelligent Computing Systems, Chinese Academy of Sciencns, Institute of Computing Technology, Beijinz, China; Research Center for Intelligent Computing Systems, Chinese Academy of Sciencns, Institute of Computing Technology, Beijinz, China; Research Center for Intelligent Computing Systems, Chinese Academy of Sciencns, Institute of Computing Technology, Beijinz, China; Research Center for Intelligent Computing Systems, Chinese Academy of Sciencns, Institute of Computing Technology, Beijinz, China",2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"13 Dec 2023","2023","","","7155","7162","We present AVS-HRL, a modular Active visual SLAM system based on hierarchical reinforcement learning. The reward function explicitly considers the efficiency of exploration and the accuracy of mapping by utilizing the internal variables of SLAM, such as feature points distribution and loop-closure signal. Compared to end-to-end active SLAM methods, we designed a map reconstruction module that can correct the cumulative error in the incremental mapping process. Furthermore, the inputs of all neural network modules use more abstract and general information, such as grid maps, rather than raw sensor observations. We conducted experiments in two different simulators and real-world environments. In the noisy setting of Habitat environments, our method improves the accuracy of the mapped areas by 68.48% as an average of Gibson and MP3D datasets. Moreover, our method's generalization performance was demonstrated through direct transfer across different simulators and real-world environments.","2153-0866","978-1-6654-9190-7","10.1109/IROS55552.2023.10341780","National Natural Science Foundation of China(grant numbers:62003323,62176250); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10341780","","Visualization;Simultaneous localization and mapping;Neural networks;Habitats;Reinforcement learning;Noise measurement;Task analysis","","3","","35","IEEE","13 Dec 2023","1-5 Oct. 2023","1-5 Oct. 2023","IEEE","IEEE Conferences"
