"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Generalize by Touching: Tactile Ensemble Skill Transfer for Robotic Furniture Assembly","H. Lin; R. Corcodel; D. Zhao","Department of Mechanical Engineering, Carnegie Mellon University, Pittsburgh, PA, USA; Mitsubishi Electric Research Labs (MERL), Cambridge, MA, USA; Department of Mechanical Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9227","9233","Furniture assembly remains an unsolved problem in robotic manipulation due to its long task horizon and nongeneralizable operations plan. This paper presents the Tactile Ensemble Skill Transfer (TEST) framework, a pioneering offline reinforcement learning (RL) approach that incorporates tactile feedback in the control loop. TEST’s core design is to learn a skill transition model for high-level planning, along with a set of adaptive intra-skill goal-reaching policies. Such design aims to solve the robotic furniture assembly problem in a more generalizable way, facilitating seamless chaining of skills for this long-horizon task. We first sample demonstration from a set of heuristic policies and trajectories consisting of a set of randomized sub-skill segments, enabling the acquisition of rich robot trajectories that capture skill stages, robot states, visual indicators, and crucially, tactile signals. Leveraging these trajectories, our offline RL method discerns skill termination conditions and coordinates skill transitions. Our evaluations highlight the proficiency of TEST on the in-distribution furniture assemblies, its adaptability to unseen furniture configurations, and its robustness against visual disturbances. Ablation studies further accentuate the pivotal role of two algorithmic components: the skill transition model and tactile ensemble policies. Results indicate that TEST can achieve a success rate of 90% and is over 4 times more efficient than the heuristic policy in both in-distribution and generalization settings, suggesting a scalable skill transfer approach for contact-rich manipulation.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610567","","Robotic assembly;Visualization;Adaptation models;Robot kinematics;Decision making;Tactile sensors;Reinforcement learning","","7","","36","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Sim2Real Manipulation on Unknown Objects with Tactile-based Reinforcement Learning","E. Su; C. Jia; Y. Qin; W. Zhou; A. Macaluso; B. Huang; X. Wang","University of California, San Diego, CA, USA; University of California, San Diego, CA, USA; University of California, San Diego, CA, USA; Carnegie Mellon University, PA, USA; University of California, San Diego, CA, USA; University of Illinois Urbana-Champaign, IL, USA; University of California, San Diego, CA, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9234","9241","Using tactile sensors for manipulation remains one of the most challenging problems in robotics. At the heart of these challenges is generalization: How can we train a tactile-based policy that can manipulate unseen and diverse objects? In this paper, we propose to perform Reinforcement Learning with only visual tactile sensing inputs on diverse objects in a physical simulator. By training with diverse objects in simulation, it enables the policy to generalize to unseen objects. However, leveraging simulation introduces the Sim2Real transfer problem. To mitigate this problem, we study different tactile representations and evaluate how each affects real-robot manipulation results after transfer. We conduct our experiments on diverse real-world objects and show significant improvements over baselines. Our project page is available at https://tactilerl.github.io/.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611113","","Training;Heart;Visualization;Tactile sensors;Reinforcement learning;Sensors;Task analysis","","10","","53","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Synchronized Dual-arm Rearrangement via Cooperative mTSP","W. Li; S. Zhang; S. Dai; H. Huang; R. Hu; X. Chen; K. Xu",National University of Defense Technology; National University of Defense Technology; National University of Defense Technology; Shenzhen University; Shenzhen University; Xiangjiang Laboratory; National University of Defense Technology,2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9242","9248","Synchronized dual-arm rearrangement is widely studied as a common scenario in industrial applications. It often faces scalability challenges due to the computational complexity of robotic arm rearrangement and the high-dimensional nature of dual-arm planning. To address these challenges, we formulated the problem as cooperative mTSP, a variant of mTSP where agents share cooperative costs, and utilized reinforcement learning for its solution. Our approach involved representing rearrangement tasks using a task state graph that captured spatial relationships and a cooperative cost matrix that provided details about action costs. Taking these representations as observations, we designed an attention-based network to effectively combine them and provide rational task scheduling. Furthermore, a cost predictor is also introduced to directly evaluate actions during both training and planning, significantly expediting the planning process. Our experimental results demonstrate that our approach outperforms existing methods in terms of both performance and planning efficiency.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610424","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610424","","Training;Costs;Service robots;Scalability;Reinforcement learning;Manipulators;Real-time systems","","3","","36","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"PathRL: An End-to-End Path Generation Method for Collision Avoidance via Deep Reinforcement Learning","W. Yu; J. Peng; Q. Qiu; H. Wang; L. Zhang; J. Ji","Institute of Advanced Technology, University of Science and Technology of China (USTC), Hefei, China; School of Data Science, USTC, Hefei, China; School of Computer Science and Technology, USTC, Hefei, China; School of Data Science, USTC, Hefei, China; Institute of Artificial Intelligence, Hefei Comprehensive National Science Center, China; School of Computer Science and Technology, USTC, Hefei, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9278","9284","Robot navigation using deep reinforcement learning (DRL) has shown great potential in improving the performance of mobile robots. Nevertheless, most existing DRL-based navigation methods primarily focus on training a policy that directly commands the robot with low-level controls, like linear and angular velocities, which leads to unstable speeds and unsmooth trajectories of the robot during the long-term execution. An alternative method is to train a DRL policy that outputs the navigation path directly. Then the robot can follow the generated path smoothly using sophisticated velocity-planning and path-following controllers, whose parameters are specified according to the hardware platform. However, two roadblocks arise for training a DRL policy that outputs paths: (1) The action space for potential paths often involves higher dimensions comparing to low-level commands, which increases the difficulties of training; (2) It takes multiple time steps to track a path instead of a single time step, which requires the path to predicate the interactions of the robot w.r.t. the dynamic environment in multiple time steps. This, in turn, amplifies the challenges associated with training. In response to these challenges, we propose PathRL, a novel DRL method that trains the policy to generate the navigation path for the robot. Specifically, we employ specific action space discretization techniques and tailored state space representation methods to address the associated challenges. Curriculum learning is employed to expedite the training process, while the reward function also takes into account the smooth transition between adjacent paths. In our experiments, PathRL achieves better success rates and reduces angular rotation variability compared to other DRL navigation methods, facilitating stable and smooth robot movement. We demonstrate the competitive edge of PathRL in both real-world scenarios and multiple challenging simulation environments.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610107","","Training;Navigation;Robot kinematics;Aerospace electronics;Deep reinforcement learning;Trajectory;Planning","","15","","28","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Symmetry-aware Reinforcement Learning for Robotic Assembly under Partial Observability with a Soft Wrist","H. Nguyen; T. Kozuno; C. C. Beltran-Hernandez; M. Hamaya","OMRON SINIC X Corporation, Tokyo, Japan; OMRON SINIC X Corporation, Tokyo, Japan; OMRON SINIC X Corporation, Tokyo, Japan; OMRON SINIC X Corporation, Tokyo, Japan",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9369","9375","This study tackles the representative yet challenging contact-rich peg-in-hole task of robotic assembly, using a soft wrist that can operate more safely and tolerate lower-frequency control signals than a rigid one. Previous studies often use a fully observable formulation, requiring external setups or estimators for the peg-to-hole pose. In contrast, we use a partially observable formulation and deep reinforcement learning from demonstrations to learn a memory-based agent that acts purely on haptic and proprioceptive signals. Moreover, previous works do not incorporate potential domain symmetry and thus must search for solutions in a bigger space. Instead, we propose to leverage the symmetry for sample efficiency by augmenting the training data and constructing auxiliary losses to force the agent to adhere to the symmetry. Results in simulation with five different symmetric peg shapes show that our proposed agent can be comparable to or even outperform a state-based agent. In particular, the sample efficiency also allows us to learn directly on the real robot within 3 hours.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610103","","Wrist;Robotic assembly;Shape;Training data;Tactile sensors;Propioception;Robustness","","14","","41","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"HSPNav: Hierarchical Scene Prior Learning for Visual Semantic Navigation Towards Real Settings","J. Kang; B. Chen; P. Zhong; H. Yang; Y. Sheng; J. Wang","School of Computer Science and Engineering, Central South University, Changsha, China; School of Computer Science and Engineering, Central South University, Changsha, China; School of Computer Science and Engineering, Central South University, Changsha, China; School of Computer Science and Engineering, Central South University, Changsha, China; School of Computer Science and Engineering, Central South University, Changsha, China; School of Computer Science and Engineering, Central South University, Changsha, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9434","9440","Visual Semantic Navigation (VSN) aims at navigating a robot to a given target object in a previously unseen scene. To tackle this task, the robot must learn a nimble navigation policy by utilizing spatial patterns and semantic co-occurrence relations among objects in the scene. Prevailing approaches extract scene priors from the instant visual observations and solidify them in neural episodic memory to achieve flexible navigation. However, due to the oblivion and underuse of the scene priors, these methods are plagued by repeated exploration, effective-knowledge sparsity, and wrong decisions. To alleviate these issues, we propose a novel VSN policy, HSPNav, based on Hierarchical Scene Priors (HSP) and Deep Reinforcement Learning (DRL). The HSP contains two components, i.e., the egocentric semantic map-based Local Scene Priors (LSP) and the commonsense relational graph-based Global Scene Priors (GSP). Then, efficient semantic navigation is achieved by employing an immediate LSP to retrieve conducive contextual memories from the GSP. By utilizing the MP3D dataset, the experimental results in the Habitat simulator demonstrate that our HSP brings a significant boost over the baselines. Furthermore, we take an essential step from simulation to reality by bridging the gap from Habitat to ROS. The migration evaluations show that HSPNav can generalize to realistic settings well and achieve promising performance.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610061","National Natural Science Foundation of China; Natural Science Foundation of Hunan Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610061","","Visualization;Navigation;Semantics;Habitats;Memory management;Deep reinforcement learning;Task analysis","","5","","32","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Cross Domain Policy Transfer with Effect Cycle-Consistency","R. Zhu; T. Dai; O. Celiktutan","Department of Engineering, King’s College London; Department of Computing Science, University of Aberdeen; Department of Engineering, King’s College London",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9471","9477","Training a robotic policy from scratch using deep reinforcement learning methods can be prohibitively expensive due to sample inefficiency. To address this challenge, transferring policies trained in the source domain to the target domain becomes an attractive paradigm. Previous research has typically focused on domains with similar state and action spaces but differing in other aspects. In this paper, our primary focus lies in domains with different state and action spaces, which has broader practical implications, i.e. transfer the policy from robot A to robot B. Unlike prior methods that rely on paired data, we propose a novel approach for learning the mapping functions between state and action spaces across domains using unpaired data. We propose effect cycle-consistency, which aligns the effects of transitions across two domains through a symmetrical optimization structure for learning these mapping functions. Once the mapping functions are learned, we can seamlessly transfer the policy from the source domain to the target domain. Our approach has been tested on three locomotion tasks and two robotic manipulation tasks. The empirical results demonstrate that our method can reduce alignment errors significantly and achieve better performance compared to the state-of-the-art method. Project page: https://ricky-zhu.github.io/effect_cycle_consistency.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611110","China Scholarship Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611110","","Training;Deep reinforcement learning;Task analysis;Robots;Optimization","","3","","37","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Multi-Level Progressive Reinforcement Learning for Control Policy in Physical Simulations","K. Wu; X. He; Y. Wang; X. Liu",ShanghaiTech University; ShanghaiTech University; ShanghaiTech University; ShanghaiTech University,2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9502","9508","Training model-free intelligent agents in complex real-world scenarios using reinforcement learning (RL) often necessitates simulation-based environments due to high physical expenses. However, when simulation takes a long time, e.g., in an unsteady 3D fluid simulation with interactions to the controllable solids, existing RL algorithms meet difficulty to accomplish training within a reasonable timeframes. In this paper, we propose a novel multi-level framework for RL to accelerate convergence as the first attempt to address this difficulty. Motivated by the idea of multi-grid solver, the control policy on a virtual agent over time can be decomposed into different frequency levels, which can be progressively learned via a set of simulations in a coarse-to-fine manner. It is expected that most RL trials are performed in coarser simulations to learn lower control frequency levels with more efficient convergence, while higher frequency levels require much less RL trials, thus significantly accelerating the learning process. To implement our idea, we designed a novel multi-level residual network with a filter module attached, where each level of the network is learned by performing RL for a given simulation resolution. The proposed framework is evaluated by conducting policy learning experiments on a virtual aerial (2D) and an underwater (3D) robot, both requiring time-consuming physical simulations. Our results demonstrate a decrease in almost half in learning time compared to a direct RL approach, while achieving similar control performance.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610992","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610992","","Training;Time-frequency analysis;Three-dimensional displays;Process control;Reinforcement learning;Switches;Solids","","1","","33","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Shaping Social Robot to Play Games with Human Demonstrations and Evaluative Feedback","C. Zheng; L. Zhang; H. Wang; R. Gomez; E. Nichols; G. Li","School of Information Science and Engineering, Ocean University of China; School of Information Science and Engineering, Ocean University of China; School of Information Science and Engineering, Ocean University of China; Honda Research Institute Japan Co., Ltd, Wako, Japan; Honda Research Institute Japan Co., Ltd, Wako, Japan; School of Information Science and Engineering, Ocean University of China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9517","9523","In this paper, building on recent advances in the fields of gaming AI and social robotics, we present a new approach to facilitate the social robot Haru to imitate game strategies from human players’ demonstrated trajectories and evaluative feedback in a real-time two-player game. Our research shows that Haru is able to learn and imitate human different game strategies from human players in a human time scale. In addition, our results show that human evaluative feedback plays an important role in allowing Haru to obtain a better performance via our method than human player’s demonstrations. Finally, results of our user study indicate that Haru imitating human player’s game strategies via our method is perceived to be more human-like and have better game performance and experience than self-learning from pre-defined reward functions via traditional deep reinforcement learning.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611605","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611605","","Social robots;Buildings;Games;Deep reinforcement learning;Real-time systems;Trajectory;Artificial intelligence","","3","","35","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Human-Centered Autonomy for UAS Target Search","H. M. Ray; Z. Laouar; Z. Sunberg; N. Ahmed","Ann And H.J. Smead Aerospace Engineering Sciences Department, 429 UCB, University of Colorado Boulder, Boulder, CO, USA; Ann And H.J. Smead Aerospace Engineering Sciences Department, 429 UCB, University of Colorado Boulder, Boulder, CO, USA; Ann And H.J. Smead Aerospace Engineering Sciences Department, 429 UCB, University of Colorado Boulder, Boulder, CO, USA; Ann And H.J. Smead Aerospace Engineering Sciences Department, 429 UCB, University of Colorado Boulder, Boulder, CO, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9563","9570","Current methods of deploying robots that operate in dynamic, uncertain environments, such as Uncrewed Aerial Systems in search & rescue missions, require nearly continuous human supervision for vehicle guidance and operation. These methods do not consider high-level mission context resulting in cumbersome manual operation or inefficient exhaustive search patterns. We present a human-centered autonomous frame-work that infers geospatial mission context through dynamic feature sets, which then guides a probabilistic target search planner. Operators provide a set of diverse inputs, including priority definition, spatial semantic information about ad-hoc geographical areas, and reference waypoints, which are probabilistically fused with geographical database information and condensed into a geospatial distribution representing an operator’s preferences over an area. An online, POMDP-based planner, optimized for target searching, is augmented with this reward map to generate an operator-constrained policy. Our results, simulated based on input from five professional rescuers, display effective task mental model alignment, 18% more victim finds, and 15 times more efficient guidance plans then current operational methods.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611708","","Semantics;Pipelines;Probabilistic logic;Spatial databases;Geospatial analysis;Planning;Cognitive science","","4","","28","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"SEQUEL: Semi-Supervised Preference-based RL with Query Synthesis via Latent Interpolation","D. Marta; S. Holk; C. Pek; I. Leite","Division of Robotics, Perception and Learning, School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden; Division of Robotics, Perception and Learning, School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden; Dept. of Cognitive Robotics, TU Delft, Delft, The Netherlands; Division of Robotics, Perception and Learning, School of Electrical Engineering and Computer Science, KTH Royal Institute of Technology, Stockholm, Sweden",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9585","9592","Preference-based reinforcement learning (RL) poses as a recent research direction in robot learning, by allowing humans to teach robots through preferences on pairs of desired behaviours. Nonetheless, to obtain realistic robot policies, an arbitrarily large number of queries is required to be answered by humans. In this work, we approach the sample-efficiency challenge by presenting a technique which synthesizes queries, in a semi-supervised learning perspective. To achieve this, we leverage latent variational autoencoder (VAE) representations of trajectory segments (sequences of state-action pairs). Our approach manages to produce queries which are closely aligned with those labeled by humans, while avoiding excessive uncertainty according to the human preference predictions as determined by reward estimations. Additionally, by introducing variation without deviating from the original human’s intents, more robust reward function representations are achieved. We compare our approach to recent state-of-the-art preference-based RL semi-supervised learning techniques. Our experimental findings reveal that we can enhance the generalization of the estimated reward function without requiring additional human intervention. Lastly, to confirm the practical applicability of our approach, we conduct experiments involving actual human users in a simulated social navigation setting. Videos of the experiments can be found at https://sites.google.com/view/rl-sequel","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610534","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610534","","Interpolation;Uncertainty;Navigation;Estimation;Reinforcement learning;Semisupervised learning;Robot learning","","4","","75","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Learning When to Ask for Help: Efficient Interactive Navigation via Implicit Uncertainty Estimation","I. Igbinedion; S. Karaman","Laboratory for Information and Decision Systems, Massachusetts Institute of Technology, Cambridge, MA, USA; Laboratory for Information and Decision Systems, Massachusetts Institute of Technology, Cambridge, MA, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9593","9599","Robots operating alongside humans often encounter unfamiliar environments that make autonomous task completion challenging. Though improving models and increasing dataset size can enhance a robot’s performance in unseen environments, data collection and model refinement may be impractical in every environment. Approaches that utilize human demonstrations through manual operation can aid in refinement and generalization, but often require significant data collection efforts to generate enough demonstration data to achieve satisfactory task performance. Interactive approaches allow for humans to provide correction to robot action in real time, but intervention policies are often based on explicit factors related to state and task understanding that may be difficult to generalize. Addressing these challenges, we train a lightweight interaction policy that allows robots to decide when to proceed autonomously or request expert assistance at estimated times of uncertainty. An implicit estimate of uncertainty is learned via evaluating the feature extraction capabilities of the robot’s visual navigation policy. By incorporating part-time human interaction, robots recover quickly from their mistakes, significantly improving the odds of task completion. Incorporating part-time interaction yields an increase in success of 0.38 with only a 0.3 expert interaction rate within the Habitat simulation environment using a simulated human expert. We further show success transferring this approach to a new domain with a real human expert, improving success from less than 0.1 with an autonomous agent to 0.92 with a 0.23 human interaction rate. This approach provides a practical means for robots to interact and learn from humans in real-world settings.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610965","human factors and human-in-the-loop;vision-based navigation;reinforcement learning","Visualization;Uncertainty;Navigation;Measurement uncertainty;Human factors;Data collection;Real-time systems","","1","","29","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Human Preference-aware Rebalancing and Charging for Shared Electric Micromobility Vehicles","H. Tan; Y. Yuan; H. Yan; S. Zhong; Y. Yang","Department of Computer Science & Engineering, Lehigh University, Bethlehem, USA; Department of Computer Science & Engineering, University of Tennessee at Chattanooga, Chattanooga, USA; Department of Computer Science & Engineering, Lehigh University, Bethlehem, USA; Department of Computer Science & Engineering, Rutgers University, Piscataway, USA; Department of Computer Science & Engineering, Lehigh University, Bethlehem, USA",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9608","9615","Shared electric micromobility has surged to a popular model of urban transportation due to its efficiency in short-distance trips and environmentally friendly characteristics compared to traditional automobiles. However, managing thousands of shared electric micromobility vehicles including rebalancing and charging to meet users’ travel demands still has been a challenge. Existing methods generally ignore human preferences in vehicle selection and assume all nearby vehicles have an equal chance of being selected, which is unrealistic based on our findings. To address this problem, we design PERCEIVE, a human preference-aware rebalancing and charging framework for shared electric micromobility vehicles. Specifically, we model human preferences in vehicle selection based on vehicle usage history and current status (e.g., energy level) and incorporate the vehicle selection model into a robust adversarial reinforcement learning framework. We further utilize conformal prediction to quantify human preference uncertainty and fuse it with the reinforcement learning framework. We evaluate our framework using two months of real-world electric micromobility operation data in a city. Experimental results show that our method achieves a performance gain of at least 4.02% in the net revenue and offers more robust performance in worst-case scenarios compared to state-of-the-art baselines.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610713","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610713","Intelligent Transportation Systems;Human Factors and Human-in-the-Loop;Reinforcement Learning","Uncertainty;Fuses;Urban areas;Transportation;Reinforcement learning;Performance gain;Energy states","","2","","43","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Manipulator as a Tail: Promoting Dynamic Stability for Legged Locomotion","H. Huang; A. Loquercio; A. Kumar; N. Thakkar; K. Goldberg; J. Malik","University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley; University of California, Berkeley",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9712","9719","For locomotion, is an arm on a legged robot a liability or an asset for locomotion? Biological systems evolved additional limbs beyond legs that facilitates postural control. This work shows how a manipulator can be an asset for legged locomotion at high speeds or under external perturbations, where the arm serves beyond manipulation. Since the system has 15 degrees of freedom (twelve for the legged robot and three for the arm), off-the-shelf reinforcement learning (RL) algorithms struggle to learn effective locomotion policies. Inspired by Bernstein’s neurophysiological theory of animal motor learning, we develop an incremental training procedure that initially freezes some degrees of freedom and gradually releases them, using behaviour cloning (BC) from an early learning procedure to guide optimization in later learning. Simulation experiments show that our policy increases the success rate by up to 61 percentage points over the baselines. Simulation and real robot experiments suggest that our policy learns to use the arm as a ""tail"" to initiate robot turning at high speeds and to stabilize the quadruped under external perturbations. Quantitatively, in simulation experiments, we cut the failure rate up to 43.6% during high-speed turning and up to 31.8% for quadruped under external forces compared to using a locked arm.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610049","","Legged locomotion;Training;Perturbation methods;Tail;Reinforcement learning;Arms;Turning","","10","","50","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Two-Stage Learning of Highly Dynamic Motions with Rigid and Articulated Soft Quadrupeds","F. Vezzi; J. Ding; A. Raffin; J. Kober; C. D. Santina","Department of Cognitive Robotics, Delft University of Technology, CD Delft, Netherlands; Department of Cognitive Robotics, Delft University of Technology, CD Delft, Netherlands; German Aerospace Center (DLR), Institute of Robotics and Mechatronics, Wessling, Germany; Department of Cognitive Robotics, Delft University of Technology, CD Delft, Netherlands; Department of Cognitive Robotics, Delft University of Technology, CD Delft, Netherlands",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9720","9726","Controlled execution of dynamic motions in quadrupedal robots, especially those with articulated soft bodies, presents a unique set of challenges that traditional methods struggle to address efficiently. In this study, we tackle these issues by relying on a simple yet effective two-stage learning framework to generate dynamic motions for quadrupedal robots. First, a gradient-free evolution strategy is employed to discover simply represented control policies, eliminating the need for a predefined reference motion. Then, we refine these policies using deep reinforcement learning. Our approach enables the acquisition of complex motions like pronking and back-flipping, effectively from scratch. Additionally, our method simplifies the traditionally labour-intensive task of reward shaping, boosting the efficiency of the learning process. Importantly, our framework proves particularly effective for articulated soft quadrupeds, whose inherent compliance and adaptability make them ideal for dynamic tasks but also introduce unique control challenges.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610561","","Law enforcement;Dynamics;Humanoid robots;Soft robotics;Deep reinforcement learning;Trajectory;Quadrupedal robots","","5","","43","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"Learning Agile Bipedal Motions on a Quadrupedal Robot","Y. Li; J. Li; W. Fu; Y. Wu","Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China; Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China; Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China; Institute for Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9735","9742","Can a quadrupedal robot perform bipedal motions like humans? Although developing human-like behaviors is more often studied on costly bipedal robot platforms, we present a solution over a lightweight quadrupedal robot that unlocks the agility of the quadruped in an upright standing pose and is capable of a variety of human-like motions. Our framework is with a hierarchical structure. At the low level is a motion-conditioned control policy that allows the quadrupedal robot to track desired base and front limb movements while balancing on two hind feet. The policy is commanded by a high-level motion generator that gives trajectories of parameterized human-like motions to the robot from multiple modalities of human input. We for the first time demonstrate various bipedal motions on a quadrupedal robot, and showcase interesting human-robot interaction modes including mimicking human videos, following natural language instructions, and physical interaction. The video is available at https://sites.google.com/view/bipedal-motions-quadruped.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10611442","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10611442","","Tracking;Natural languages;Propioception;Human-robot interaction;Generators;Trajectory;Quadrupedal robots","","17","","53","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
"LAGOON: Language-Guided Motion Control","S. Xu; H. Wang; Y. Ouyang; J. Gao; Z. Mei; C. Yu; Y. Wu","Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Shanghai Qi Zhi Institute, Shanghai, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China",2024 IEEE International Conference on Robotics and Automation (ICRA),"8 Aug 2024","2024","","","9743","9750","We aim to control a robot to physically behave in the real world following any high-level language command like ""cartwheel"" or ""kick"". Although human motion datasets exist, this task remains particularly challenging since generative models can produce physically unrealistic motions, which will be more severe for robots due to different body structures and physical properties. Deploying such a motion to a physical robot can cause even greater difficulties due to the sim2real gap. We develop LAnguage-Guided mOtion cONtrol (LAGOON), a multi-phase reinforcement learning (RL) method to generate physically realistic robot motions under language commands. LAGOON first leverages a pretrained model to generate a human motion from a language command. Then an RL phase trains a control policy in simulation to mimic the generated human motion. Finally, with domain randomization, our learned policy can be deployed to a quadrupedal robot, leading to a quadrupedal robot that can take diverse behaviors in the real world under natural language commands.","","979-8-3503-8457-4","10.1109/ICRA57147.2024.10610467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10610467","","Robot motion;Natural languages;Reinforcement learning;Diffusion models;Skeleton;Quadrupedal robots;Motion control","","2","","51","IEEE","8 Aug 2024","13-17 May 2024","13-17 May 2024","IEEE","IEEE Conferences"
