"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Online augmentation of learned grasp sequence policies for more adaptable and data-efficient in-hand manipulation","E. K. Gordon; R. S. Zarrin","Department of Computer Science and Engineering, University of Washington, Seattle, WA; the Honda Research Institute, San Jose, CA",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","5970","5976","When using a tool, the grasps used for picking it up, reposing, and holding it in a suitable pose for the desired task could be distinct. Therefore, a key challenge for autonomous in-hand tool manipulation is finding a sequence of grasps that facilitates every step of the tool use process while continuously maintaining force closure and stability. Due to the complexity of modeling the contact dynamics, reinforcement learning (RL) techniques can provide a solution in this continuous space subject to highly parameterized physical models. However, these techniques impose a trade-off in adaptability and data efficiency. At test time the tool properties, desired trajectory, and desired application forces could differ substantially from training scenarios. Adapting to this necessitates more data or computationally expensive online policy updates. In this work, we apply the principles of discrete dynamic programming (DP) to augment RL performance with domain knowledge. Specifically, we first design a computationally simple approximation of our environment. We then demonstrate in physical simulation that performing tree searches (i.e., lookaheads) and policy rollouts with this approximation can improve an RL-derived grasp sequence policy with minimal additional online computation. Additionally, we show that pretraining a deep RL network with the DP-derived solution to the discretized problem can speed up policy training.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161003","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161003","","Training;Adaptation models;Uncertainty;Computational modeling;Reinforcement learning;Stability analysis;Hardware","","5","","28","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"DeXtreme: Transfer of Agile In-hand Manipulation from Simulation to Reality","A. Handa; A. Allshire; V. Makoviychuk; A. Petrenko; R. Singh; J. Liu; D. Makoviichuk; K. Van Wyk; A. Zhurkevich; B. Sundaralingam; Y. Narang","Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State; Jean-Francois Lafleche, Dieter Fox, Gavriel State",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","5977","5984","Recent work has demonstrated the ability of deep reinforcement learning (RL) algorithms to learn complex robotic behaviours in simulation, including in the domain of multi-fingered manipulation. However, such models can be challenging to transfer to the real world due to the gap between simulation and reality. In this paper, we present our techniques to train a) a policy that can perform robust dexterous manipulation on an anthropomorphic robot hand and b) a robust pose estimator suitable for providing reliable real-time information on the state of the object being manipulated. Our policies are trained to adapt to a wide range of conditions in simulation. Consequently, our vision-based policies significantly outperform the best vision policies in the literature on the same reorientation task and are competitive with policies that are given privileged state information via motion capture systems. Our work reaffirms the possibilities of sim-to-real transfer for dexterous manipulation in diverse kinds of hardware and simulator setups, and in our case, with the Allegro Hand and Isaac Gym GPU-based simulation. Furthermore, it opens up possibilities for researchers to achieve such results with commonly-available, affordable robot hands and cameras. Videos of the resulting policy and supplementary information, including experiments and demos, can be found on the website.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160216","","Industries;Heart;Service robots;Robot vision systems;Reinforcement learning;Real-time systems;Motion capture","","91","","37","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Meta-Reinforcement Learning via Language Instructions","Z. Bing; A. Koch; X. Yao; K. Huang; A. Knoll","Department of Informatics, Technical University of Munich, Germany; Department of Informatics, Technical University of Munich, Germany; Department of Informatics, Technical University of Munich, Germany; School of Data and Computer Science, Sun Yat-sen University, China; Department of Informatics, Technical University of Munich, Germany",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","5985","5991","Although deep reinforcement learning has recently been very successful at learning complex behaviors, it requires a tremendous amount of data to learn a task. One of the fundamental reasons causing this limitation lies in the nature of the trial-and-error learning paradigm of reinforcement learning, where the agent communicates with the environment and pro-gresses in the learning only relying on the reward signal. This is implicit and rather insufficient to learn a task well. On the con-trary, humans are usually taught new skills via natural language instructions. Utilizing language instructions for robotic motion control to improve the adaptability is a recently emerged topic and challenging. In this paper, we present a meta-RL algorithm that addresses the challenge of learning skills with language instructions in multiple manipulation tasks. On the one hand, our algorithm utilizes the language instructions to shape its in-terpretation of the task, on the other hand, it still learns to solve task in a trial-and-error process. We evaluate our algorithm on the robotic manipulation benchmark (Meta-World) and it significantly outperforms state-of-the-art methods in terms of training and testing task success rates. Codes are available at https://tumi6robot.wixsite.com/million.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160626","Regional Development and Energy (StMWi)(grant numbers:DIK0249); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160626","","Training;Robot motion;Deep learning;Shape;Natural languages;Reinforcement learning;Encoding","","11","","40","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Reinforced Learning for Label-Efficient 3D Face Reconstruction","H. Mohaghegh; H. Rahmani; H. Laga; F. Boussaid; M. Bennamoun","School of Computer Science and Software Engineering, University of Western Australia, Australia; Department of Computing and Communications, Lancaster University, England; Information Technology Discipline, Murdoch University, Australia; School of Engineering, Electrical, Electronic and Computer Engineering, University of Western Australia, Australia; School of Computer Science and Software Engineering, University of Western Australia, Australia",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","6028","6034","3D face reconstruction plays a major role in many human-robot interaction systems, from automatic face authentication to human-computer interface-based entertainment. To improve robustness against occlusions and noise, 3D face reconstruction networks are often trained on a set of in-the-wild face images preferably captured along different viewpoints of the subject. However, collecting the required large amounts of 3D annotated face data is expensive and time-consuming. To address the high annotation cost and due to the importance of training on a useful set, we propose an Active Learning (AL) framework that actively selects the most informative and representative samples to be labeled. To the best of our knowledge, this paper is the first work on tackling active learning for 3D face reconstruction to enable a label-efficient training strategy. In particular, we propose a Reinforcement Active Learning approach in conjunction with a clustering-based pooling strategy to select informative view-points of the subjects. Experimental results on 300W-LP and AFLW2000 datasets demonstrate that our proposed method is able to 1) efficiently select the most influencing view-points for labeling and outperforms several baseline AL techniques and 2) further improve the performance of a 3D Face Reconstruction network trained on the full dataset.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161362","ARC(grant numbers:DP210101682); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161362","","Training;Solid modeling;Three-dimensional displays;Human-robot interaction;Reinforcement learning;Robustness;Labeling","","1","","41","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Feature Extraction for Effective and Efficient Deep Reinforcement Learning on Real Robotic Platforms","P. Böhm; P. Pounds; A. C. Chapman","The University of Queensland, Australia; The University of Queensland, Australia; The University of Queensland, Australia",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7126","7132","Deep reinforcement learning (DRL) methods can solve complex continuous control tasks in simulated environments by taking actions based solely on state observations at each decision point. Because of the dynamics involved, individual snapshots of real-world sensor measurements afford only partial state observability, so it is typical to use a history of observations to improve training and policy performance. Such intertemporal information can be further exploited using a recurrent neural network (RNN) to reduce the dimensionality of the dynamic state representation. However, using RNNs as an internal part of a DRL network presents challenges of its own; and even then, the improvements in resulting policies are usually limited. To address these shortcomings, we propose using gated feature extraction to improve DRL training of real-world robots. Specifically, we use an untrained gated recurrent unit (GRU) to encode a low-dimension representation of the state observation sequence before passing it to the DRL training procedure. In addition to dimensionality reduction, this allows us to unroll the RNN by encoding the observations cumulatively as they are collected, thereby avoiding same-length input requirements, and train the RL network on the raw observations at the current step combined with the GRU-encoding of the preceding steps. Our simulation experiments employ gated feature extraction with the TD3 algorithm. Our results show that the GRU-encoded state observations improve the training speed and execution performance of the TD3 algorithm, improving the learned policies in all 19 test cases, exceeding the maximum achieved reward by over 38% in 8 and doubling the maximum achieved reward in three, while also outperforming a baseline implementation of SAC in 17 out of 19 environments. Moreover, the greatest improvement is seen in real-world experiments, where our approach successfully learns to balance a pendulum as well as a complex quadrupedal locomotion task. In contrast, the standard TD3 algorithm not only does not show any learning progress at all, but also repeatedly damages the hardware.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160862","Advance Queensland Trusted Autonomous Systems Defence CRC Fellowship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160862","","Training;Deep learning;Recurrent neural networks;Reinforcement learning;Computer architecture;Logic gates;Feature extraction","","11","","31","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Online Safety Property Collection and Refinement for Safe Deep Reinforcement Learning in Mapless Navigation","L. Marzari; E. Marchesini; A. Farinelli","Department of Computer Science, University of Verona, Italy; Khoury College of Computer Sciences, Northeastern University, US; Department of Computer Science, University of Verona, Italy",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7133","7139","Safety is essential for deploying Deep Reinforcement Learning (DRL) algorithms in real-world scenarios. Recently, verification approaches have been proposed to allow quantifying the number of violations of a DRL policy over input-output relationships, called properties. However, such properties are hard-coded and require task-level knowledge, making their application intractable in challenging safety-critical tasks. To this end, we introduce the Collection and Refinement of Online Properties (CROP) framework to design properties at training time. CROP employs a cost signal to identify unsafe interactions and use them to shape safety properties. Hence, we propose a refinement strategy to combine properties that model similar unsafe interactions. Our evaluation compares the benefits of computing the number of violations using standard hard-coded properties and the ones generated with CROP. We evaluate our approach in several robotic mapless navigation tasks and demonstrate that the violation metric computed with CROP allows higher returns and lower violations over previous Safe DRL approaches.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161312","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161312","","Deep learning;Training;Navigation;Shape;Crops;Reinforcement learning;Safety","","8","","34","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Learning to View: Decision Transformers for Active Object Detection","W. Ding; N. Majcherczyk; M. Deshpande; X. Qi; D. Zhao; R. Madhivanan; A. Sen","Amazon Lab126, Sunnyvale, CA, USA; Amazon Lab126, Sunnyvale, CA, USA; Amazon Lab126, Sunnyvale, CA, USA; Amazon Lab126, Sunnyvale, CA, USA; Carnegie Mellon University, Pittsburgh, PA, USA; Amazon Lab126, Sunnyvale, CA, USA; Amazon Lab126, Sunnyvale, CA, USA",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7140","7146","Active perception describes a broad class of techniques that couple planning and perception systems to move the robot in a way to give the robot more information about the environment. In most robotic systems, perception is typically independent of motion planning. For example, traditional object detection is passive: it operates only on the images it receives. However, we have a chance to improve the results if we allow planning to consume detection signals and move the robot to collect views that maximize the quality of the results. In this paper, we use reinforcement learning (RL) methods to control the robot in order to obtain images that maximize the detection quality. Specifically, we propose using a Decision Transformer with online fine-tuning, which first optimizes the policy with a pre-collected expert dataset and then improves the learned policy by exploring better solutions in the environment. We evaluate the performance of proposed method on an interactive dataset collected from an indoor scenario simulator. Experimental results demonstrate that our method outperforms all baselines, including expert policy and pure offline RL methods. We also provide exhaustive analyses of the reward distribution and observation space.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160946","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160946","","Training;Uncertainty;Automation;Measurement uncertainty;Object detection;Reinforcement learning;Aerospace electronics","","18","","37","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Deep Reinforcement Learning for Autonomous Driving using High-Level Heterogeneous Graph Representations","M. Schier; C. Reinders; B. Rosenhahn","Leibniz University Hannover, L3S / Institute for Information Processing; Leibniz University Hannover, L3S / Institute for Information Processing; Leibniz University Hannover, L3S / Institute for Information Processing",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7147","7153","Graph networks have recently been used for decision making in automated driving tasks for their ability to capture a variable number of traffic participants. Current high-level graph-based approaches, however, do not model the entire road network and thus must rely on handcrafted features for vehicle-to-vehicle edges encompassing the road topology indirectly. We propose an entity-relation framework that intuitively models the road network and the traffic participants in a heterogeneous graph, representing all relevant information. Our novel architecture transforms the heterogeneous road-vehicle graph into a simpler graph of homogeneous node and edge types to allow effective training for deep reinforcement learning while introducing minimal prior knowledge. Unlike previous approaches, the vehicle-to-vehicle edges of this reduced graph are fully learnable and can therefore encode traffic rules without explicit feature design, an important step towards a holistic reinforcement learning model for automated driving. We show that our proposed method outperforms precomputed handcrafted features on intersection scenarios while also learning the semantics of right-of-way rules.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160762","Federal Ministry of Education and Research (BMBF)(grant numbers:01DD20003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160762","","Training;Deep learning;Network topology;Roads;Semantics;Vehicular ad hoc networks;Reinforcement learning","","9","","35","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Learning on the Job: Self-Rewarding Offline-to-Online Finetuning for Industrial Insertion of Novel Connectors from Vision","A. Nair; B. Zhu; G. Narayanan; E. Solowjow; S. Levine","University of California, Berkeley; University of California, Berkeley; Siemens Corporation; Siemens Corporation; University of California, Berkeley",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7154","7161","Learning-based methods in robotics hold the promise of generalization, but what can be done if a learned policy does not generalize to a new situation? In principle, if an agent can at least evaluate its own success (i.e., with a reward classifier that generalizes well even when the policy does not), it could actively practice the task and finetune the policy in this situation. We study this problem in the setting of industrial insertion tasks, such as inserting connectors in sockets and setting screws. Existing algorithms rely on precise localization of the connector or socket and carefully managed physical setups, such as assembly lines, to succeed at the task. But in unstructured environments such as homes or even some industrial settings, robots cannot rely on precise localization and may be tasked with previously unseen connectors. Offline reinforcement learning on a variety of connector insertion tasks is a potential solution, but what if the robot is tasked with inserting previously unseen connector? In such a scenario, we will still need methods that can robustly solve such tasks with online practice. One of the main observations we make in this work is that, with a suitable representation learning and domain generalization approach, it can be significantly easier for the reward function to generalize to a new but structurally similar task (e.g., inserting a new type of connector) than for the policy. This means that a learned reward function can be used to facilitate the finetuning of the robot's policy in situations where the policy fails to generalize in zero shot, but the reward function generalizes successfully. We show that such an approach can be instantiated in the real world, pretrained on 50 different connectors, and successfully finetuned to new connectors via the learned reward function. Videos and visualizations can be viewed at sites.google.com/view/learningonthejob","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161491","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161491","","Location awareness;Representation learning;Learning systems;Visualization;Service robots;Sockets;Reinforcement learning","","14","","85","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Multi-Alpha Soft Actor-Critic: Overcoming Stochastic Biases in Maximum Entropy Reinforcement Learning","C. Igoe; S. Pande; S. Venkatraman; J. Schneider","Machine Learning Department, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States; Robotics Institute, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States; Robotics Institute, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States; Robotics Institute, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA, United States",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7162","7168","The successful application of robotic control requires intelligent decision-making to handle the long tail of complex scenarios that arise in real-world environments. Recently, Deep Reinforcement Learning (DRL) has provided a data-driven framework to automatically learn effective policies in such complex settings. Since its introduction in 2018, Soft Actor-Critic (SAC) remains as one of the most popular off-policy DRL algorithms and has been used extensively to learn performant robotic control policies. However, in this paper we argue that by relying on the maximum entropy formalism to define learning objectives, previous work introduces a significant bias away from optimal decision making, which often requires near-deterministic behaviour for high-precision tasks. Moreover, we show that when training with the original variants of SAC, overcoming this bias by reducing entropy budgets or entropy coefficients introduces separate issues that lead to slow or unstable learning. We address these shortcomings by treating the entropy coefficient $\alpha$ as a random variable and introduce Multi-Alpha Soft Actor-Critic (MAS). We show how MAS overcomes the stochastic bias of SAC in a variety of robotic control tasks including the CARLA urban-driving simulator, while maintaining the stability and sample efficiency of the original algorithms.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161395","","Training;Deep learning;Decision making;Reinforcement learning;Tail;Entropy;Stability analysis","","4","","29","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Zero-Shot Policy Transfer with Disentangled Task Representation of Meta-Reinforcement Learning","Z. Wu; Y. Xie; W. Lian; C. Wang; Y. Guo; J. Chen; S. Schaal; M. Tomizuka","University of California, Berkeley, Berkeley, CA, USA; University of California, Berkeley, Berkeley, CA, USA; Intrinsic Innovation LLC, Mountain View, CA, USA; University of California, Berkeley, Berkeley, CA, USA; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Intrinsic Innovation LLC, Mountain View, CA, USA; University of California, Berkeley, Berkeley, CA, USA",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7169","7175","Humans are capable of abstracting various tasks as different combinations of multiple attributes. This perspective of compositionality is vital for human rapid learning and adaption since previous experiences from related tasks can be combined to generalize across novel compositional settings. In this work, we aim to achieve zero-shot policy generalization of Reinforcement Learning (RL) agents by leveraging the task compositionality. Our proposed method is a meta-RL algorithm with disentangled task representation, explicitly encoding different aspects of the tasks. Policy generalization is then performed by inferring unseen compositional task representations via the obtained disentanglement without extra exploration. The evaluation is conducted on three simulated tasks and a challenging real-world robotic insertion task. Experimental results demonstrate that our proposed method achieves policy generalization to unseen compositional tasks in a zero-shot manner.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160764","","Automation;Reinforcement learning;Encoding;Task analysis;Robots","","7","","33","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Real World Offline Reinforcement Learning with Realistic Data Source","G. Zhou; L. Ke; S. Srinivasa; A. Gupta; A. Rajeswaran; V. Kumar",Carnegie Mellon University; Work conducted durinu an internship at Meta AI; University of Washington; Carnegie Mellon University; Meta AI; Meta AI,2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7176","7183","Offline reinforcement learning (ORL) holds great promise for robot learning due to its ability to learn from arbitrary pre-generated experience. However, current ORL benchmarks are almost entirely in simulation and utilize contrived datasets like replay buffers of online RL agents or sub-optimal trajectories, and thus hold limited relevance for real-world robotics. In this work (Real-ORL), we posit that data collected from safe operations of closely related tasks are more practical data sources for real-world robot learning. Under these settings, we perform an extensive (6500+ trajectories collected over 800+ robot hours and 270+ human labor hour) empirical study evaluating generalization and transfer capabilities of representative ORL methods on four real-world tabletop manipulation tasks. Our study finds that ORL and imitation learning prefer different action spaces, and that ORL algorithms can generalize from leveraging offline heterogeneous data sources and outperform imitation learning. We release our dataset and implementations at URL: https://sites.google.com/view/real-orl.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161474","CHS(grant numbers:2007011); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161474","","Uniform resource locators;Soft sensors;Heuristic algorithms;Transfer learning;Reinforcement learning;Multitasking;Manipulators","","6","","55","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Robotic Table Wiping via Reinforcement Learning and Whole-body Trajectory Optimization","T. Lew; S. Singh; M. Prats; J. Bingham; J. Weisz; B. Holson; X. Zhang; V. Sindhwani; Y. Lu; F. Xia; P. Xu; T. Zhang; J. Tan; M. Gonzalez",Robotics at Google; Robotics at Google; Everyday Robots; Everyday Robots; Everyday Robots; Everyday Robots; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google; Robotics at Google,2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7184","7190","We propose a framework to enable multipurpose assistive mobile robots to autonomously wipe tables to clean spills and crumbs. This problem is challenging, as it requires planning wiping actions while reasoning over uncertain latent dynamics of crumbs and spills captured via high-dimensional visual observations. Simultaneously, we must guarantee constraints satisfaction to enable safe deployment in unstructured cluttered environments. To tackle this problem, we first propose a stochastic differential equation to model crumbs and spill dynamics and absorption with a robot wiper. Using this model, we train a vision-based policy for planning wiping actions in simulation using reinforcement learning (RL). To enable zero-shot sim-to-real deployment, we dovetail the RL policy with a whole-body trajectory optimization framework to compute base and arm joint trajectories that execute the desired wiping motions while guaranteeing constraints satisfaction. We extensively validate our approach in simulation and on hardware. Video of experiments: https://youtu.be/inORKP4F3EI","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161283","","Analytical models;Visualization;Computational modeling;Reinforcement learning;Mathematical models;Hardware;Data models","","16","","52","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Towards True Lossless Sparse Communication in Multi-Agent Systems","S. Karten; M. Tucker; S. Kailas; K. Sycara","Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Aeronautics and Astronautics, Massachusetts Institute of Technology, Cambridge, MA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7191","7197","Communication enables agents to cooperate to achieve their goals. Learning when to communicate, i.e., sparse (in time) communication, and whom to message is particularly important when bandwidth is limited. However, recent work in learning sparse individualized communication suffers from high variance during training, where decreasing communication comes at the cost of decreased reward, particularly in cooperative tasks. We use the information bottleneck to reframe sparsity as a representation learning problem, which we show naturally enables lossless sparse communication at lower budgets than prior art. In this paper, we propose a method for true lossless sparsity in communication via Information Maximizing Gated Sparse Multi-Agent Communication (IMGS-MAC). Our model uses two individualized regularization objectives, an information maximization autoencoder and sparse communication loss, to create informative and sparse communication. We evaluate the learned communication ‘language’ through direct causal analysis of messages in non-sparse runs to determine the range of lossless sparse budgets, which allow zero-shot sparsity, and the range of sparse budgets that will inquire a reward loss, which is minimized by our learned gating function with few-shot sparsity. To demonstrate the efficacy of our results, we experiment in cooperative multi-agent tasks where communication is essential for success. We evaluate our model with both continuous and discrete messages. We focus our analysis on a variety of ablations to show the effect of message representations, including their properties, and lossless performance of our model.","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161322","","Training;Representation learning;Analytical models;Costs;Automation;Art;Bandwidth","","4","","29","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Adaptive Risk-Tendency: Nano Drone Navigation in Cluttered Environments with Distributional Reinforcement Learning","C. Liu; E. -J. van Kampen; G. C. H. E. de Croon",Delft University of Technology; Delft University of Technology; Delft University of Technology,2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7198","7204","Enabling the capability of assessing risk and making risk-aware decisions is essential to applying reinforcement learning to safety-critical robots like drones. In this paper, we investigate a specific case where a nano quadcopter robot learns to navigate an apriori-unknown cluttered environment under partial observability. We present a distributional reinforcement learning framework to generate adaptive risk-tendency policies. Specifically, we propose to use lower tail conditional variance of the learnt return distribution as intrinsic uncertainty estimation, and use exponentially weighted average forecasting (EWAF) to adapt the risk-tendency in accordance with the estimated uncertainty. In simulation and real-world empirical results, we show that (1) the most effective risk-tendency varies across states, (2) the agent with adaptive risk-tendency achieves superior performance compared to risk-neutral policy or risk-averse policy baselines. Code and video can be found in this repository: https://github.com/tudelft/risk-sensitive-rl.git","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10160324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10160324","","Adaptation models;Uncertainty;Navigation;Estimation;Reinforcement learning;Tail;Observability","","24","","37","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
"Self-Adaptive Driving in Nonstationary Environments through Conjectural Online Lookahead Adaptation","T. Li; H. Lei; Q. Zhu","Department of Electrical and Computer Engineering, New York University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, New York University, Brooklyn, NY, USA; Department of Electrical and Computer Engineering, New York University, Brooklyn, NY, USA",2023 IEEE International Conference on Robotics and Automation (ICRA),"4 Jul 2023","2023","","","7205","7211","Powered by deep representation learning, re-inforcement learning (RL) provides an end-to-end learning framework capable of solving self-driving (SD) tasks without manual designs. However, time-varying nonstationary environments cause proficient but specialized RL policies to fail at execution time. For example, an RL-based SD policy trained under sunny days does not generalize well to rainy weather. Even though meta learning enables the RL agent to adapt to new tasks/environments, its offline operation fails to equip the agent with online adaptation ability when facing nonstationary environments. This work proposes an online meta reinforcement learning algorithm based on the conjectural online lookahead adaptation (COLA). COLA determines the online adaptation at every step by maximizing the agent's conjecture of the future performance in a lookahead horizon. Experimental results demonstrate that under dynamically changing weather and lighting conditions, the COLA-based self-adaptive driving outperforms the baseline policies regarding online adaptability. A demo video, source code, and appendixes are available at https://github.com/Panshark/COLA","","979-8-3503-2365-8","10.1109/ICRA48891.2023.10161368","National Science Foundation(grant numbers:ECCS-1847056); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10161368","","Representation learning;Metalearning;Heuristic algorithms;Source coding;Lighting;Reinforcement learning;Manuals","","7","","40","IEEE","4 Jul 2023","29 May-2 June 2023","29 May-2 June 2023","IEEE","IEEE Conferences"
