"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Bird’s-Eye-View Trajectory Planning of Multiple Robots using Continuous Deep Reinforcement Learning and Model Predictive Control","K. Ceder; Z. Zhang; A. Burman; I. Kuangaliyev; K. Mattsson; G. Nyman; A. Petersén; L. Wisell; K. Åkesson","Chalmers University of Technology, Gothenburg, Sweden; Chalmers University of Technology, Gothenburg, Sweden; NA; NA; NA; NA; NA; NA; Chalmers University of Technology, Gothenburg, Sweden",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8002","8008","Efficient motion planning and control for multiple mobile robots in industrial automation and indoor logistics face challenges such as trajectory generation and collision avoidance in complex environments. We propose a hybrid, sequential method combining Bird’s-Eye-View vision-based continuous Deep Reinforcement Learning (DRL) with Model Predictive Control (MPC). DRL generates candidate trajectories in complex environments, while MPC refines these trajectories to ensure adherence to kinematic and dynamic constraints of the robot, as well as constraints modeling humans’ current and predicted future positions. In this study, the DRL utilizes a Deep Deterministic Policy Gradient model for trajectory generation, demonstrating its capability to navigate non-convex obstacles, a task that might pose challenges for MPC. We demonstrate that the proposed hybrid DRL-MPC model performs favorably in handling new scenarios, computational efficiency, time to destination, and adaptability to complex multi-robot situations when compared to pure DRL or pure MPC approaches.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801434","Vinnova; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801434","","Adaptation models;Trajectory planning;Computational modeling;Refining;Predictive models;Deep reinforcement learning;Trajectory;Planning;Collision avoidance;Predictive control","","8","","24","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"A Decentralized Partially Observable Markov Decision Process for Dynamic Obstacle Avoidance and Complete Area Coverage using Multiple Reconfigurable Robots","J. J. J. Pey; S. M. Bhagya P. Samarakoon; M. A. V. J. Muthugala; M. R. Elara","Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8023","8030","Achieving complete area coverage in robotics is an essential aspect for applications such as cleaning and patrolling. While multi-agent frameworks have been implemented to address the challenge of complete coverage, the area coverage performances are hindered by physical constraints and dynamic obstacles that cause inaccessibility to certain areas of the environment. Reconfigurable robots have been adopted to mitigate this issue as the independent alteration of the morphologies during deployments enables overcoming tight spaces to access obstructed areas. Hence, this paper proposes a Multi-Agent Reinforcement Learning (MARL) framework leveraging the Decentralized Partially Observable Markov Decision Process (Dec-POMDP) to enable a team of reconfigurable robots to achieve complete coverage under the presence of dynamic obstacles. The framework is modelled to allow the robots to coordinate and plan their motions effectively while using shape adaptability to access narrow spaces while avoiding dynamic obstacles. Experimental results demonstrated the framework’s ability to be generalised even when scaled up to a different number of agents across larger environments.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801677","","Training;Shape;Robot kinematics;Markov decision processes;Dynamics;Morphology;Reinforcement learning;Space exploration;Time complexity;Robots","","3","","32","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"CASRL: Collision Avoidance with Spiking Reinforcement Learning Among Dynamic, Decision-Making Agents","C. Zhang; K. -W. Yip; B. Yang; Z. Zhang; M. Yuan; R. Yan; H. Tang","Zhejiang Lab, Research Institute of Intelligent Computing, Hangzhou, China; Zhejiang Lab, Research Institute of Intelligent Computing, Hangzhou, China; Zhejiang Lab, Research Institute of Intelligent Computing, Hangzhou, China; Zhejiang Lab, Research Institute of Intelligent Computing, Hangzhou, China; Zhejiang Lab, Research Institute of Intelligent Computing, Hangzhou, China; College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China; College of Computer Science and Technology, Zhejiang University, Hangzhou, China",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8031","8038","Developing an efficient collision avoidance policy with Spiking Reinforcement Learning for dynamic, decision-making agents remains challenging. Moreover, the implementation of energy-efficient collision avoidance is important for mobile robots that operate with limited on-board computing resources. Most existing energy-efficient methods via spiking reinforcement learning are predominately concerned with the navigational capabilities of a single agent, and are unable to handle a large, and possibly varying number of agents. To overcome these limitations, we propose a model called collision avoidance with spiking reinforcement learning (CASRL), based on proximal policy optimization algorithms. This proposed model consists of an actor with spiking neural networks (SNNs) and a critic with deep neural networks (DNNs). Our spiking reinforcement learning algorithm is advantageous to handle an arbitrary number of other agents by virtue of a spiking-gated transformer (SpikeGTr) architecture and an accumulate-to-fire (ATF) module. Extensive experimental results demonstrate that CASRL obtains a competitive success rate of navigation and exhibits higher time-efficiency for navigation in crowded scenarios compared to traditional DNN-based methods.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802416","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802416","","Training;Visualization;Navigation;Heuristic algorithms;Decision making;Reinforcement learning;Spiking neural networks;Transformers;Energy efficiency;Collision avoidance","","3","","32","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Mastering Scene Rearrangement with Expert-Assisted Curriculum Learning and Adaptive Trade-Off Tree-Search","Z. Wang; H. Wang; W. Liang","Beijing Institute of Technology, Beijing, China; Beijing Institute of Technology, Beijing, China; Beijing Institute of Technology, Beijing, China",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8039","8046","Scene Rearrangement Planning (SRP) has recently emerged as a crucial interior scene task; however, current approaches still face two primary issues. First, prior works define the action space of SRP using handcrafted coarse-grained actions, which are inflexible for scene arrangement transition and impractical for real-world deployment. Secondly, the scarcity of realistic indoor scene rearrangement data hinders popular data-hungry learning approaches and quantitative evaluation. To tackle these issues, we propose a fine-grained action space definition and curate a large-scale scene rearrangement dataset to facilitate the training of learning approaches and comprehensive benchmarking. Building upon this dataset, we introduce a novel framework, PLATO, designed for efficient agent training and inference. Our approach features an exPert-assisted curriculum Learning (PL) paradigm that possesses a Behavior Cloning (BC) and an offline Reinforcement Learning (RL) curriculum for agent training, along with an advanced tree-search-based planner enhanced by an Adaptive Trade-Off (ATO) strategy to improve expert agent performance further. We demonstrate the superior performance of our method over baseline agents through extensive experiments and provide a detailed analysis to elucidate its rationale. Our project website can be accessed at plato.github.io.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802526","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802526","","Training;Adaptive systems;Buildings;Cloning;Reinforcement learning;Benchmark testing;Planning;Intelligent robots;Faces","","","","43","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Ensembling Prioritized Hybrid Policies for Multi-agent Pathfinding","H. Tang; F. Berto; J. Park","Department of Industrial and Systems Engineering, KAIST, South Korea; Department of Industrial and Systems Engineering, KAIST, South Korea; Department of Industrial and Systems Engineering, KAIST, South Korea",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8047","8054","Multi-Agent Reinforcement Learning (MARL) based Multi-Agent Path Finding (MAPF) has recently gained attention due to its efficiency and scalability. Several MARL-MAPF methods choose to use communication to enrich the information one agent can perceive. However, existing works still struggle in structured environments with high obstacle density and a high number of agents. To further improve the performance of the communication-based MARL-MAPF solvers, we propose a new method, Ensembling Prioritized Hybrid Policies (EPH). We first propose a selective communication block to gather richer information for better agent coordination within multi-agent environments and train the model with a Q-learning-based algorithm. We further introduce three advanced inference strategies aimed at bolstering performance during the execution phase. First, we hybridize the neural policy with single-agent expert guidance for navigating conflict-free zones. Secondly, we propose Q value-based methods for prioritized resolution of conflicts as well as deadlock situations. Finally, we introduce a robust ensemble method that can efficiently collect the best out of multiple possible solutions. We empirically evaluate EPH in complex multi-agent environments and demonstrate competitive performance against state-of-the-art neural methods for MAPF. We open-source our code at https://github.com/ai4co/eph-mapf.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801914","","Training;Codes;Navigation;Scalability;Reinforcement learning;System recovery;Inference algorithms;Ensemble learning;Intelligent robots","","7","","48","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Data-Driven System Identification of Quadrotors Subject to Motor Delays","J. Eschmann; D. Albani; G. Loianno","Tandon School of Engineering, New York University, Brooklyn, NY, USA; Autonomous Robotics Research Center, Technology Innovation Institute, Abu Dhabi, UAE; Tandon School of Engineering, New York University, Brooklyn, NY, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8095","8102","Recently non-linear control methods like Model Predictive Control (MPC) and Reinforcement Learning (RL) have attracted increased interest in the quadrotor control community. In contrast to classic control methods like cascaded PID controllers, MPC and RL heavily rely on an accurate model of the system dynamics. The process of quadrotor system identification is notoriously tedious and is often pursued with additional equipment like a thrust stand. Furthermore, low-level details like motor delays which are crucial for accurate end-to-end control are often neglected. In this work, we introduce a data-driven method to identify a quadrotor’s inertia parameters, thrust curves, torque coefficients, and first-order motor delay purely based on proprioceptive data. The estimation of the motor delay is particularly challenging as usually, the RPMs can not be measured. We derive a Maximum A Posteriori (MAP)-based method to estimate the latent time constant. Our approach only requires about a minute of flying data that can be collected without any additional equipment and usually consists of three simple maneuvers. Experimental results demonstrate the ability of our method to accurately recover the parameters of multiple quadrotors. It also facilitates the deployment of RL-based, end-to-end quadrotor control of a large quadrotor under harsh, outdoor conditions.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801441","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801441","","Torque;Accuracy;Trajectory tracking;Propioception;Motors;System identification;Delays;Torque measurement;Tuning;Quadrotors","","8","","25","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"FF-SRL: High Performance GPU-Based Surgical Simulation For Robot Learning","D. Dall’Alba; M. Naskręt; S. Kamińska; P. Korzeniowski","Sano Centre for Computational Medicine, Kraków, Poland; Sano Centre for Computational Medicine, Kraków, Poland; Sano Centre for Computational Medicine, Kraków, Poland; Sano Centre for Computational Medicine, Kraków, Poland",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8378","8384","Robotic surgery is a rapidly developing field that can greatly benefit from the automation of surgical tasks. However, training techniques such as Reinforcement Learning (RL) require a high number of task repetitions, which are generally unsafe and impractical to perform on real surgical systems. This stresses the need for simulated surgical environments, which are not only realistic, but also computationally efficient and scalable. We introduce FF-SRL (Fast and Flexible Surgical Reinforcement Learning), a high-performance learning environment for robotic surgery. In FF-SRL both physics simulation and RL policy training reside entirely on a single GPU. This avoids typical bottlenecks associated with data transfer between the CPU and GPU, leading to accelerated learning rates. Our results show that FF-SRL reduces the training time of a complex tissue manipulation task by an order of magnitude, down to a couple of minutes, compared to a common CPU/GPU simulator. Such speed-up may facilitate the experimentation with RL techniques and contribute to the development of new generation of surgical systems. To this end, we make our code publicly available to the community.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801658","","Training;Codes;Scalability;Surgery;Graphics processing units;Reinforcement learning;Robot learning;Stress;Physics;Intelligent robots","","7","","37","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"RaceMOP: Mapless Online Path Planning for Multi-Agent Autonomous Racing using Residual Policy Learning","R. Trumpp; E. Javanmardi; J. Nakazato; M. Tsukada; M. Caccamo","TUM School of Engineering and Design, Technical University of Munich, Germany; Graduate School of Information Science and Technology, The University of Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Japan; Graduate School of Information Science and Technology, The University of Tokyo, Japan; TUM School of Engineering and Design, Technical University of Munich, Germany",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8449","8456","The interactive decision-making in multi-agent autonomous racing offers insights valuable beyond the domain of self-driving cars. Mapless online path planning is particularly of practical appeal but poses a challenge for safely overtaking opponents due to the limited planning horizon. To address this, we introduce RaceMOP, a novel method for mapless online path planning designed for multi-agent racing of F1TENTH cars. Unlike classical planners that rely on predefined racing lines, RaceMOP operates without a map, utilizing only local observations to execute high-speed overtaking maneuvers. Our approach combines an artificial potential field method as a base policy with residual policy learning to enable long-horizon planning. We advance the field by introducing a novel approach for policy fusion with the residual policy directly in probability space. Extensive experiments on twelve simulated racetracks validate that RaceMOP is capable of long-horizon decision-making with robust collision avoidance during overtaking maneuvers. RaceMOP demonstrates superior handling over existing mapless planners and generalizes to unknown racetracks, affirming its potential for broader applications in robotics. Our code is available at http://github.com/raphajaner/racemop.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801657","","Training;Decision making;Learning (artificial intelligence);Gaussian distribution;Path planning;Planning;Automobiles;Collision avoidance;Intelligent robots;Testing","","6","","39","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"D3G: Learning Multi-robot Coordination from Demonstrations","Y. Zhou; W. Jin; X. Wang","Department of Electrical and Computer Engineering, George Mason University; Department of Electrical and Computer Engineering, George Mason University; School for Engineering of Matter, Transport, and Energy, Arizona State University",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8898","8904","This paper develops a new Distributed approach for solving the inverse problem of a Differentiable Dynamic Game (D3G), which enables robots to learn multi-robot coordination from given demonstrations. We formulate multi-robot coordination as the Nash equilibrium of a parameterized dynamic game, where the behavior of each robot is dictated by an objective function that also depends on the behavior of its neighboring robots. The coordination thus can be adapted by tuning the parameters of the objective and the local dynamics of each robot. The proposed algorithm enables each robot to automatically tune such parameters in a distributed and coordinated fashion — only using the data of its neighbors without global information. Its key novelty is the development of a distributed solver for a diff-KKT condition that can enhance scalability and reduce the computational load for gradient computation. We test the proposed algorithm in simulation with heterogeneous robots given different task configurations. The results demonstrate its effectiveness and generalizability for learning multi-robot coordination from demonstrations.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801743","Arm; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801743","","Inverse problems;Robot kinematics;Scalability;Heuristic algorithms;Games;Nash equilibrium;Linear programming;Robots;Tuning;Intelligent robots","","3","","34","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Optimizing Crowd-Aware Multi-Agent Path Finding through Local Communication with Graph Neural Networks","P. Pham; A. Bera","Department of Computer Science, Purdue University, USA; Department of Computer Science, Purdue University, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8913","8913","Multi-Agent Path Finding (MAPF) in crowded environments presents a challenging problem in motion planning, aiming to find collision-free paths for all agents in the system. MAPF finds a wide range of applications in various domains, including aerial swarms, autonomous warehouse robotics, and self-driving vehicles. Current approaches to MAPF generally fall into two main categories: centralized and decentralized planning. Centralized planning suffers from the curse of dimensionality when the number of agents or states increases and thus does not scale well in large and complex environments. On the other hand, decentralized planning enables agents to engage in real-time path planning within a partially observable environment, demonstrating implicit coordination. However, they suffer from slow convergence and performance degradation in dense environments. In this paper, we introduce CRAMP, a novel crowd-aware decentralized reinforcement learning approach to address this problem by enabling efficient local communication among agents via Graph Neural Networks (GNNs), facilitating situational awareness and decision-making capabilities in congested environments. We test CRAMP on simulated environments and demonstrate that our method outperforms the state-of-the-art decentralized methods for MAPF on various metrics. CRAMP improves the solution quality up to 59% measured in makespan and collision count, and up to 35% improvement in success rate in comparison to previous methods.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801969","","Measurement;Training;Technological innovation;Robot kinematics;Reinforcement learning;System recovery;Path planning;Graph neural networks;Planning;Safety","","5","","50","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Inverse Submodular Maximization with Application to Human-in-the-Loop Multi-Robot Multi-Objective Coverage Control","G. Shi; G. S. Sukhatme","University of Southern California, Los Angeles, LA, USA; University of Southern California, Los Angeles, LA, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8921","8928","We consider a new type of inverse combinatorial optimization, Inverse Submodular Maximization (ISM), for human-in-the-loop multi-robot coordination. Forward combinatorial optimization - solving a combinatorial problem given the reward (cost)-related parameters - is widely used in multi-robot coordination. In the standard pipeline, the reward (cost)-related parameters are designed offline by domain experts. These parameters are utilized for coordinating robots online. What if non-expert human supervisors desire to change these parameters during task execution to adapt to some new requirements? We are interested in the case where human supervisors can suggest what actions to take, and the robots need to change these internal parameters accordingly. We study such problems from the perspective of inverse combinatorial optimization, i.e., the process of finding parameters given solutions to the problem. Specifically, we propose a new formulation for ISM, in which we aim to find a new set of parameters that minimally deviate from the current parameters while causing a greedy algorithm to output actions which are the same as those desired by the human supervisors. We show that such problems can be formulated as a Mixed Integer Quadratic Program (MIQP) which is intractable for existing solvers when the problem size is large. We propose a new Branch & Bound algorithm to solve such problems. In numerical simulations, we demonstrate how to use ISM in multi-robot multi-objective coverage control, and we show that the proposed algorithm provides significant advantages in running time and peak memory usage compared to directly using an existing solver.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801908","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801908","","Greedy algorithms;Robot kinematics;Pipelines;Numerical simulation;Human in the loop;Optimization;Standards;Intelligent robots","","2","","34","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"LAVA: Long-horizon Visual Action based Food Acquisition","A. Bhaskar; R. Liu; V. D. Sharma; G. Shi; P. Tokekar","University of Maryland, College Park, MD, USA; University of Maryland, College Park, MD, USA; University of Maryland, College Park, MD, USA; University of Maryland, College Park, MD, USA; University of Maryland, College Park, MD, USA",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8929","8935","Robotic Assisted Feeding (RAF) addresses the fundamental need for individuals with mobility impairments to regain autonomy in feeding themselves. The goal of RAF is to use a robot arm to acquire and transfer food to individuals from the table. Existing RAF methods primarily focus on solid foods, leaving a gap in manipulation strategies for semisolid and deformable foods. We present Long-horizon Visual Action-based (LAVA) food acquisition of liquid, semisolid, and deformable foods. Long-horizon refers to the goal of ""clearing the bowl"" by sequentially acquiring the food from the bowl. LAVA is hierarchical: (1) At the highest level, we determine primitives using ScoopNet. (2) At the mid-level, LAVA finds parameters for the low-level primitives. (3) At the lowest level, LAVA carries out action execution using behavior cloning. We validate LAVA on real-world acquisition trials involving granular, liquid, semisolid, and deformable foods along with fruit chunks and soup. Across 46 bowls, LAVA acquires much more efficiently than baselines with a success rate of 89±4%, and generalizes across realistic plate variations such as varying positions, varieties, and amount of food in the bowl. Datasets and supplementary materials can be found on our website.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10802738","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10802738","","Visualization;Liquids;Lava;Cloning;Solids;Manipulators;Intelligent robots","","9","","30","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Learning Bimanual Manipulation Policies for Bathing Bed-bound People","Y. Gu; Y. Demiris","Department of Electrical and Electronic Engineering, Personal Robotics Lab, Imperial College London, London, United Kingdom; Department of Electrical and Electronic Engineering, Personal Robotics Lab, Imperial College London, London, United Kingdom",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8936","8943","Assistive robots hold promise in enhancing the quality of life for older adults and people with mobility impairments in daily bed bathing routines. When providing bathing assistance to bed-bound people, human caregivers often support the joints when lifting the arms and legs to properly wash and dry occluded areas. This research introduces a novel approach to robotic bed bathing manipulation, where a bimanual robot learns to lift a target limb while controlling a cleaning tool to bath the surface within safe force bounds. To ensure safe, cooperative bath manipulation, our work combines Multi-Agent Reinforcement Learning (MARL) framework with a variable impedance action space enabling adaptive interaction with the environment and carefully-designed reward functions regulating contact force on the human body. Simulation results demonstrate improved bathing area coverage compared to unimanual models and exhibit great adaptability to contact-rich interaction within a safe force boundary. We validate our approach across various human body sizes, showcasing its generalizability. We also transfer our models to a physical Baxter robot bathing a medical-grade manikin. We further incorporate a force tracking controller with the trained models to enhance adaptation to noisy real-world bathing scenarios. To the best of our knowledge, this is the first robot-assisted bed bathing application that performs autonomous bathing around the human body using bimanual robot arms.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801478","Royal Academy of Engineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801478","","Adaptation models;Surface impedance;Simulation;Force;Reinforcement learning;Arms;Impedance;Noise measurement;Older adults;Robots","","2","","35","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Learning Human-to-Humanoid Real-Time Whole-Body Teleoperation","T. He; Z. Luo; W. Xiao; C. Zhang; K. Kitani; C. Liu; G. Shi",Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University,2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8944","8951","We present Human to Humanoid (H2O), a reinforcement learning (RL) based framework that enables real-time whole-body teleoperation of a full-sized humanoid robot with only an RGB camera. To create a large-scale retargeted motion dataset of human movements for humanoid robots, we propose a scalable ""sim-to-data"" process to filter and pick feasible motions using a privileged motion imitator. Afterwards, we train a robust real-time humanoid motion imitator in simulation using these refined motions and transfer it to the real humanoid robot in a zero-shot manner. We successfully achieve teleoperation of dynamic whole-body motions in real-world scenarios, including walking, back jumping, kicking, turning, waving, pushing, boxing, etc. To the best of our knowledge, this is the first demonstration to achieve learning-based real-time whole-body humanoid teleoperation.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801984","","Water;Legged locomotion;Robot vision systems;Dynamics;Humanoid robots;Reinforcement learning;Turning;Cameras;Real-time systems;Intelligent robots","","95","","51","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Language-Guided Pattern Formation for Swarm Robotics with Multi-Agent Reinforcement Learning","H. -S. Liu; S. Kuroki; T. Kozuno; W. -F. Sun; C. -Y. Lee","Elsa Lab, National Tsing Hua University, Hsinchu City, Taiwan; OMRON SINIC X Corporation, Tokyo, Japan; OMRON SINIC X Corporation, Tokyo, Japan; NVIDIA AI Technology Center (NVAITC), Santa Clara, CA, USA; Elsa Lab, National Tsing Hua University, Hsinchu City, Taiwan",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","8998","9005","This paper explores leveraging the vast knowledge encoded in Large Language Models (LLMs) to tackle pattern formation challenges for swarm robotics systems. A new framework, named LGPF (Language-Guided Pattern Formation), is proposed to address these challenges. The framework breaks down the pattern formation into two key components: pattern synthesis and swarm robotics control. For the former, this study utilizes the exceptional few-shot generalizability of LLMs to translate high-level natural language descriptions into the desired spatial pattern coordinates. This approach allows for overcoming previous limitations in representing and designing complex patterns. The framework further employs a centralized training with decentralized execution (CTDE) based multiagent reinforcement learning (MARL) approach to control the swarm robots in forming the specified pattern while avoiding collisions. The decentralized policies learned with the CTDE-based MARL algorithm consider coordination between robots without direct communication under a partially observable setup. To validate the effectiveness of our framework, we perform extensive experiments in both simulation and real-world environments. These experiments validate LGPF’s effectiveness in accurately and safely forming diverse user-specified patterns.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801665","National Science and Technology Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801665","","Training;Pattern formation;Translation;Navigation;Robot kinematics;Large language models;Swarm robotics;Reinforcement learning;Collision avoidance;Intelligent robots","","4","","43","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
"Robot Swarm Control Based on Smoothed Particle Hydrodynamics for Obstacle-Unaware Navigation","M. Eguchi; M. Nishimura; S. Yoshida; T. Hiraki","Cluster Metaverse Lab, Shinagawa, Tokyo, Japan; OMRON SINIC X Corporation, Bunkyo, Tokyo, Japan; OMRON SINIC X Corporation, Bunkyo, Tokyo, Japan; Cluster Metaverse Lab, Shinagawa, Tokyo, Japan",2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"25 Dec 2024","2024","","","9006","9013","Robot swarms hold immense potential for performing complex tasks far beyond the capabilities of individual robots. However, the challenge in unleashing this potential is the robots’ limited sensory capabilities, which hinder their ability to detect and adapt to unknown obstacles in real-time. To overcome this limitation, we introduce a novel robot swarm control method with an indirect obstacle detector using a smoothed particle hydrodynamics (SPH) model. The indirect obstacle detector can predict the collision with an obstacle and its collision point solely from the robot’s velocity information. This approach enables the swarm to effectively and accurately navigate environments without the need for explicit obstacle detection, significantly enhancing their operational robustness and efficiency. Our method’s superiority is quantitatively validated through a comparative analysis, showcasing its significant navigation and pattern formation improvements under obstacle-unaware conditions.","2153-0866","979-8-3503-7770-5","10.1109/IROS58592.2024.10801800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801800","","Adaptation models;Navigation;Swarm robotics;Fluid flow;Detectors;Robot sensing systems;Hydrodynamics;Robustness;Collision avoidance;Robots","","3","","29","IEEE","25 Dec 2024","14-18 Oct. 2024","14-18 Oct. 2024","IEEE","IEEE Conferences"
